cpd00001	h2o
cpd05121	Exemestane
cpd05122	Letrozole
cpd05123	Nilutamide
cpd05124	Toremifene
cpd05125	Meloxicam
cpd05126	Sodiumthiosalicylate
cpd05127	Cortisyl
cpd05128	Dexamethasoneacetateanhydrous
cpd05129	Hydrocortisonecypionate
cpd05130	Hydrocortisonesodiumsuccinate
cpd05131	M_Predrol
cpd05132	Pricortin
cpd05133	Prednisolonetebutate
cpd05134	Triamcinoloneacetonide
cpd05135	Triamcinolonediacetate
cpd05136	Triamcinolonehexacetonide
cpd05137	Fludrocortisoneacetate
cpd05138	Cabergoline
cpd05139	Sermorelin
cpd05140	Aurothioglucose
cpd05141	Meclofenoxate
cpd05142	Neoproserine
cpd05143	Acetylcholinechloride
cpd05144	Doxercalciferol
cpd05145	Levothyroxinesodiumanhydrous
cpd05146	Iopanoicacid
cpd05147	Potassiumiodide
cpd05148	Levobunololhydrochloride
cpd05149	VitaminB12a
cpd05150	Tirofibanhydrochloride
cpd05151	Risedronate
cpd05152	Cymarose
cpd05153	Digitalose
cpd05154	Mannoheptulose
cpd05155	Oleandrose
cpd05156	Ajugose
cpd05157	Gentianose
cpd05158	Gentiobiose
cpd05159	Lepidimoide
cpd05160	Lychnose
cpd05161	Melezitose
cpd05162	Neohesperidose
cpd05163	Primeverose
cpd05164	Robinobiose
cpd05165	Rutinose
cpd05166	Sesamose
cpd05167	Pyrimidine5_deoxynucleotide
cpd05168	Sophorose
cpd05169	Umbelliferose
cpd05170	Verbascose
cpd05171	Clusianose
cpd05172	Perseitol
cpd05173	(_)_Quebrachitol
cpd05174	d_Quercitol
cpd05175	(_)_Viburnitol
cpd05176	Volemitol
cpd05177	Azelaicacid
cpd05178	Isovalericacid
cpd05179	Trimethylalanine
cpd05180	Albizziin
cpd05181	Alliin
cpd05182	L_alpha_Amino_gamma_oxalylaminobutyricacid
cpd05183	Azetidyl_2_carboxylicacid
cpd05184	L_Baikiain
cpd05185	Betonicine
cpd05186	Canaline
cpd05187	Coprine
cpd05188	Kinetin
cpd05189	2_5_Dihydrophenylalanine
cpd05190	djenk
cpd05191	3mtp
cpd05192	CPD_3623
cpd05193	SUBERATE
cpd05194	Tiglicacid
cpd05195	HypoglycineB
cpd05196	Docosanoate
cpd05197	Chaulmoogricacid
cpd05198	Homostachydrine
cpd05199	gamma_Hydroxy_L_arginine
cpd05200	10_16_Dihydroxyhexadecanoicacid
cpd05201	(+)_gamma_Hydroxy_L_homoarginine
cpd05202	L_Hypoglycin
cpd05203	L_Indospicine
cpd05204	Isowillardiine
cpd05205	Lathyrine
cpd05206	3_Methylamino_L_alanine
cpd05207	alpha_(Methylenecyclopropyl)glycine
cpd05208	Se_Methyl_L_selenocysteine
cpd05209	O_Oxalylhomoserine
cpd05210	S_[(E)_Prop_1_enyl]_L_cysteineS_oxide
cpd05211	Quisqualicacid
cpd05212	L_Selenocystathionine
cpd05213	Tricholomicacid
cpd05214	Bufotenin
cpd05215	Cathine
cpd05216	Cathinone
cpd05217	N_N_Dimethyltryptamine
cpd05218	Galegine
cpd05219	Gramine
cpd05220	Gyromitrin
cpd05221	Hexylamine
cpd05222	HordatineA
cpd05223	HordatineB
cpd05224	5_Methoxy_N_N_dimethyltryptamine
cpd05225	N_Methylmescaline
cpd05226	Muscimol
cpd05227	Psilocin
cpd05228	Skatole
cpd05229	9_10_Dihydroxystearicacid
cpd05230	alpha_Eleostearicacid
cpd05231	Erucicacid
cpd05232	12_Hydroxydodecanoicacid
cpd05233	Laetisaricacid
cpd05234	alpha_Licanicacid
cpd05235	ttc
cpd05236	Malvalicacid
cpd05237	Myristoleicacid
cpd05238	Nervonicacid
cpd05239	Acalyphin
cpd05240	Amygdalin
cpd05241	AnthemisglycosideA
cpd05242	AnthemisglycosideB
cpd05243	Cardiospermin
cpd05244	Deidaclin
cpd05245	p_Glucosyloxymandelonitrile
cpd05246	Gynocardin
cpd05247	Heterodendrin
cpd05248	Linustatin
cpd05249	Lotaustralin
cpd05250	Lucumin
cpd05251	Neolinustatin
cpd05252	Proacaciberin
cpd05253	Proacacipetalin
cpd05254	Proteacin
cpd05255	Sarmentosin
cpd05256	Sarmentosinepoxide
cpd05257	Triglochinin
cpd05258	Volkenin
cpd05259	Zierin
cpd05260	beta_D_Apiose
cpd05261	2_Deoxy_alpha_D_ribopyranose
cpd05262	cbs_338
cpd05263	beta_D_Glucosamine
cpd05264	beta_D_Glucuronicacid
cpd05265	Hamamelose
cpd05266	Quinovose
cpd05267	cll_346
cpd05268	alpha_D_Ribulose
cpd05269	beta_D_Sedoheptulose
cpd05270	alpha_L_Sorbopyranose
cpd05271	Estradiol_17beta3_sulfate
cpd05272	2_Methoxyestrone3_sulfate
cpd05273	2_Methoxyestradiol_17beta3_sulfate
cpd05274	Palmitoleicacid
cpd05275	Petroselinicacid
cpd05276	Punicicacid
cpd05277	Ricinoleicacid
cpd05278	Sterculicacid
cpd05279	Vaccenicacid
cpd05280	Vernolicacid
cpd05281	Diallyldisulfide
cpd05282	Allylsulfide
cpd05283	Methyldisulfide
cpd05284	Dimethyltrisulfide
cpd05285	n_Propyldisulfide
cpd05286	Dodecane
cpd05287	(Z_Z_Z)_3_6_9_Dodecatrien_1_ol
cpd05288	Hentriacontane
cpd05289	Hentriacontane_14_16_dione
cpd05290	1_Hentriacontanol
cpd05291	16_Hentriacontanone
cpd05292	2_Heptanone
cpd05293	1_Hexacosanol
cpd05294	Lenthionine
cpd05295	Allylmethyldisulfide
cpd05296	Nonacosane
cpd05297	Ginnol
cpd05298	Ginnone
cpd05299	Octacosanol
cpd05300	Pentadecane
cpd05301	ThiopropanalS_oxide
cpd05302	Propanethiol
cpd05303	2_Propanethiol
cpd05304	1_Triacontanol
cpd05305	Tritriacontane
cpd05306	Tritriacontane_16_18_dione
cpd05307	Aethusin
cpd05308	Anacyclin
cpd05309	5_(3_Buten_1_ynyl)_2_2_bithienyl
cpd05310	Capillin
cpd05311	Carlinaoxide
cpd05312	Glucoalyssin
cpd05313	Glucoberteroin
cpd05314	Cicutoxin
cpd05315	Glucobrassicanapin
cpd05316	Glucocapparin
cpd05317	Glucocheirolin
cpd05318	Glucocleomin
cpd05319	Glucocochlearin
cpd05320	Glucoconringiin
cpd05321	Glucoerucin
cpd05322	Glucoerysolin
cpd05323	Glucoiberin
cpd05324	Glucoiberverin
cpd05325	Glucolepidiin
cpd05326	Glucolimnanthin
cpd05327	Gluconapin
cpd05328	Gluconapoleiferin
cpd05329	Gluconasturtiin
cpd05330	Glucoputranjivin
cpd05331	Glucoraphanin
cpd05332	Glucoraphenin
cpd05333	4_Hydroxyglucobrassicin
cpd05334	4_Methoxyglucobrassicin
cpd05335	Neoglucobrassicin
cpd05336	Progoitrin
cpd05337	Sinalbin
cpd05338	Sinigrin
cpd05339	(N_Sulfoindol_3_yl)methylglucosinolate
cpd05340	Clitidine5_phosphate
cpd05341	Convicine
cpd05342	Cordycepin
cpd05343	Crotonoside
cpd05344	Amataine
cpd05345	N6_Methyladenine
cpd05346	Triacanthine
cpd05347	Vicine
cpd05348	alpha_Amanitin
cpd05349	Phalloidin
cpd05350	Phaseolotoxin
cpd05351	Tentoxin
cpd05352	Ustiloxin
cpd05353	VictorinC
cpd05354	Dehydrofalcarinone
cpd05355	Dehydromatricariaester
cpd05356	Dehydrosafynol
cpd05357	Eutypine
cpd05358	Falcarindiol
cpd05359	Falcarinol
cpd05360	Falcarinone
cpd05361	Ichthyotherol
cpd05362	Lachnophyllumester
cpd05363	(E_E_E)_N_(2_Methylpropyl)hexadeca_2_6_8_trien_10_ynamide
cpd05364	Mycosinol
cpd05365	Phenylheptatriyne
cpd05366	1_Phenyl_5_heptene_1_3_diyne
cpd05367	Safynol
cpd05368	Stearolicacid
cpd05369	Terthiophene
cpd05370	ThiarubrineA
cpd05371	ThiarubrineB
cpd05372	Triacetylene
cpd05373	1_Tridecene_3_5_7_9_11_pentayne
cpd05374	Wyerone
cpd05375	Wyeroneacid
cpd05376	Asimicin
cpd05377	AcremoauxinA
cpd05378	Aristolochicacid
cpd05379	Bullatacinone
cpd05380	Chalcogran
cpd05381	AvenanthramideA
cpd05382	Cibarian
cpd05383	Coronarian
cpd05384	Cucumopine
cpd05385	Chelidonicacid
cpd05386	Dianthalexin
cpd05387	Dianthramine
cpd05389	Indican
cpd05390	Cucurbicacid
cpd05391	Cornexistin
cpd05392	Epoxymurin_A
cpd05393	2_(4_Methoxyphenethyl)chromone
cpd05394	Ethyl(E_Z)_decadienoate
cpd05395	Ethyltiglate
cpd05396	Giganin
cpd05397	(Z)_3_5_Hexadienylbutyrate
cpd05398	Jasmone
cpd05399	Jasmonate
cpd05400	3_Hexenol
cpd05401	Indole_3_carbaldehyde
cpd05402	IsotanB
cpd05403	Karakin
cpd05404	Lycomarasmine
cpd05405	Leafaldehyde
cpd05406	Lilacaldehyde
cpd05407	Nona_2_6_dienal
cpd05408	gamma_Nonalactone
cpd05409	Parasorbicacid
cpd05410	Pinolidoxin
cpd05411	Macrozamin
cpd05412	Purpureacin_1
cpd05413	Methoxybrassinin
cpd05414	Miserotoxin
cpd05415	Nopaline
cpd05416	Putaminoxin
cpd05417	Ruscopine
cpd05418	Tenuazonicacid
cpd05419	Ranunculin
cpd05420	Acetylcaranine
cpd05421	3_Acetylnerbowdine
cpd05422	Albomaculine
cpd05423	Amaryllisine
cpd05424	Ambelline
cpd05425	Belladine
cpd05426	Brunsvigine
cpd05427	Candimine
cpd05428	Caranine
cpd05429	Caribine
cpd05430	Carinatine
cpd05431	Cavinine
cpd05432	Crinamine
cpd05433	Galantamine
cpd05434	Haemanthamine
cpd05435	Hippeastrine
cpd05436	Kalbreclasine
cpd05437	Lycorenine
cpd05438	Lycoricidine
cpd05439	Lycorine
cpd05440	Narciclasine
cpd05441	Narwedine
cpd05442	Pancratistatin
cpd05443	Pretazettine
cpd05444	Amaranthin
cpd05445	Betalamicacid
cpd05446	Betanidin
cpd05447	Betanin
cpd05448	Bougainvillein_r_I
cpd05449	CelosianinII
cpd05450	Dopaxanthin
cpd05451	Gomphrenin_I
cpd05452	Squamocin
cpd05453	Tiglyltiglate
cpd05454	Gomphrenin_V
cpd05455	Humilixanthin
cpd05456	Indicaxanthin
cpd05457	IresininI
cpd05458	Isobetanin
cpd05459	LampranthinII
cpd05460	PM_ToxinA
cpd05461	Miraxanthin_I
cpd05462	Miraxanthin_II
cpd05463	Miraxanthin_III
cpd05464	Miraxanthin_V
cpd05465	Tuberonicacidglucoside
cpd05466	Musca_aurin_I
cpd05467	Musca_aurin_II
cpd05468	TuliposideA
cpd05469	Musca_aurinVII
cpd05470	Muscapurpurin
cpd05471	PortulacaxanthinI
cpd05472	PortulacaxanthinII
cpd05473	PortulacaxanthinIII
cpd05474	Prebetanin
cpd05475	Vulgaxanthin_I
cpd05476	Vulgaxanthin_II
cpd05477	TuliposideB
cpd05478	gamma_Undecalactone
cpd05479	Uvaricin
cpd05480	AbyssinoneVI
cpd05481	Apigeninidin
cpd05482	Aurantinidin
cpd05483	Aureusidin
cpd05484	Bracteatin
cpd05485	Butein
cpd05486	Antheraxanthin
cpd05487	Astaxanthin
cpd05488	Azafrin
cpd05489	Bixin
cpd05490	Canthaxanthin
cpd05491	Capsanthin
cpd05492	Capsorubin
cpd05493	delta_Carotene
cpd05494	beta_Carotene5_6_epoxide
cpd05495	Crocetin
cpd05496	Crocin
cpd05497	Zeinoxanthin
cpd05498	beta_Cryptoxanthin
cpd05499	Echinenone
cpd05500	Eschscholtzxanthin
cpd05501	Flavoxanthin
cpd05502	Capensinidin
cpd05503	Fucoxanthin
cpd05504	Helenien
cpd05505	Carthamone
cpd05506	Lactucaxanthin
cpd05507	Silandrin
cpd05508	Lutein
cpd05509	Lutein5_6_epoxide
cpd05510	Lycoxanthin
cpd05511	Cyanidin3_O_glucoside
cpd05512	Citroxanthin
cpd05513	Neoxanthin
cpd05514	Neurosporaxanthin
cpd05515	Norbixin
cpd05516	Physalien
cpd05517	Rhodoxanthin
cpd05518	Rubixanthin
cpd05519	Cyanidin3_O_(6_glucosyl_2_xylosylgalactoside)
cpd05520	Torulene
cpd05521	Violaxanthin
cpd05522	alpha_Amyrin
cpd05523	beta_Amyrin
cpd05524	Asiaticacid
cpd05525	Betulin
cpd05526	Betulinicacid
cpd05527	Cyanidin3_O_rutinoside
cpd05528	Dammarenediol_I
cpd05529	Dipterocarpol
cpd05530	alpha_Elemolicacid
cpd05531	Euphol
cpd05532	Fernene
cpd05533	Friedelin
cpd05534	Hopane_29_acetate
cpd05535	Lupeol
cpd05536	Cyanidin3_5_3_tri_O_glucoside
cpd05537	3_Acetyllupeol
cpd05538	Messagenin
cpd05539	Papyrifericacid
cpd05540	Pristimerin
cpd05541	SapelinA
cpd05542	TaccalonolideA
cpd05543	Taraxasterol
cpd05544	Taraxerol
cpd05545	Tingenone
cpd05546	Cyanin
cpd05547	Delphinidin3_3_5_tri_O_glucoside
cpd05548	Gentiodelphin
cpd05549	Heavenlyblueanthocyanin
cpd05550	Hirsutidin
cpd05551	Hispidol
cpd05552	6_Hydroxycyanidin
cpd05553	Cyanidin3_O_galactoside
cpd05554	Isobavachalcone
cpd05555	Isobutrin
cpd05556	Isoliquiritigenin
cpd05557	Leptosidin
cpd05558	Luteolinidin
cpd05559	Malonylawobanin
cpd05560	Acetylbrowniine
cpd05561	Aconifine
cpd05562	Ajaconine
cpd05563	Anhwiedelphinine
cpd05564	Anopterine
cpd05565	Inuline
cpd05566	Atisine
cpd05567	Avadharidine
cpd05568	Barbinine
cpd05569	Beiwutine
cpd05570	Bikhaconitine
cpd05571	Browniine
cpd05572	Cammaconine
cpd05573	Cardiopetalidine
cpd05574	Cashmiradelphine
cpd05575	Cassaidine
cpd05576	Cassaine
cpd05577	Condelphine
cpd05578	Cuauchichicine
cpd05579	14_Deacetylnudicauline
cpd05580	DelavaineA
cpd05581	Delcorine
cpd05582	Delcosine
cpd05583	Delphinine
cpd05584	Delsoline
cpd05585	Deltaline
cpd05586	Denudatine
cpd05587	Elatine
cpd05588	Erythrophleguine
cpd05589	Falaconitine
cpd05590	Finaconitine
cpd05591	Garryine
cpd05592	Heteratisine
cpd05593	Hetisine
cpd05594	Hypaconitine
cpd05595	Icaceine
cpd05596	Icacine
cpd05597	Indaconitine
cpd05598	Jesaconitine
cpd05599	Karakoline
cpd05600	Lappaconitine
cpd05601	Lindheimerine
cpd05602	Lycaconitine
cpd05603	Lycoctonine
cpd05604	Mesaconitine
cpd05605	Methyllycaconitine
cpd05606	Napelline
cpd05607	Norerythrostachaldine
cpd05608	Nudicauline
cpd05609	Ovatine
cpd05610	Pseudoaconitine
cpd05611	Ryanodine
cpd05612	Septentrionine
cpd05613	Songorine
cpd05614	SpiradineA
cpd05615	SpiramineA
cpd05616	SpirasineI
cpd05617	Spiredine
cpd05618	Staphidine
cpd05619	Talatizamine
cpd05620	Thalicsessine
cpd05621	Tricornine
cpd05622	Malvidin
cpd05623	Silychristin
cpd05624	Malvin
cpd05625	Sophoranone
cpd05626	Maritimetin
cpd05627	4_5_Methylenedioxy_6_hydroxyaurone
cpd05628	Monardaein
cpd05629	Okanin
cpd05630	Pelargonin
cpd05631	Peonidin
cpd05632	Petunidin
cpd05633	RiccionidinA
cpd05634	Rosinidin
cpd05635	Sulfuretin
cpd05636	XenognosinA
cpd05637	AlbafuranA
cpd05638	Ammeline
cpd05639	Ammelide
cpd05640	2_Chloro_4_hydroxy_6_amino_1_3_5_triazine
cpd05641	2_Chloro_4_6_dihydroxy_1_3_5_triazine
cpd05642	Melamine
cpd05643	AlbanolA
cpd05644	alpha_Cotonefuran
cpd05645	beta_Cotonefuran
cpd05646	Dehydrotremetone
cpd05647	2_8_Dihydroxy_3_4_7_trimethoxydibenzofuran
cpd05648	Eriobofuran
cpd05649	6_Hydroxytremetone
cpd05650	Lithospermicacid
cpd05651	Ailanthinone
cpd05652	Ailanthone
cpd05653	Azadirachtin
cpd05654	Bruceantin
cpd05655	Bruceantinol
cpd05656	BruceineB
cpd05657	BruceineD
cpd05658	BruceosideA
cpd05659	Brusatol
cpd05660	Castelanone
cpd05661	Chaparrin
cpd05662	Chaparrinone
cpd05663	Chaparrolide
cpd05664	Eurycomalactone
cpd05665	Glaucarubin
cpd05666	6_Methoxy_alpha_pyrufuran
cpd05667	6_O_Methyleuparin
cpd05668	Glaucarubinone
cpd05669	Glaucarubolone
cpd05670	GlycinoeclepinA
cpd05671	Harrisonin
cpd05672	12alpha_Hydroxyamoorstatin
cpd05673	Ichangin
cpd05674	IsobruceinA
cpd05675	IsobruceinB
cpd05676	Neoquassin
cpd05677	NigakihemiacetalA
cpd05678	Nomilin
cpd05679	(Z)_2_Decene_4_6_8_triynoicacidmethylester
cpd05680	Obacunone
cpd05681	PicrasinC
cpd05682	Quassimarin
cpd05683	Quassin
cpd05684	Rutaevin
cpd05685	Salannin
cpd05686	SamaderinA
cpd05687	Sergeolide
cpd05688	SimalikilactoneD
cpd05689	Soularubinone
cpd05690	Toonacilin
cpd05691	TrichilinA
cpd05692	Undulatone
cpd05693	Zapoterin
cpd05694	Bryodulcosigenin
cpd05695	CarnosiflosideI
cpd05696	CarnosiflosideIII
cpd05697	CarnosiflosideVI
cpd05698	CucurbitacinA
cpd05699	CucurbitacinB
cpd05700	CucurbitacinC
cpd05701	CucurbitacinD
cpd05702	CucurbitacinE
cpd05703	CucurbitacinF
cpd05704	CucurbitacinH
cpd05705	CucurbitacinI
cpd05706	CucurbitacinJ
cpd05707	CucurbitacinL
cpd05708	CucurbitacinO
cpd05709	CucurbitacinP
cpd05710	CucurbitacinQ
cpd05711	CucurbitacinS
cpd05712	11_DeoxocucurbitacinI
cpd05713	Gratiogenin
cpd05714	SpinosideA
cpd05715	Ajugalactone
cpd05716	AjugasteroneC
cpd05717	delta5_Avenasterol
cpd05718	Brassicasterol
cpd05719	Brassinolide
cpd05720	Cyasterone
cpd05721	Fucosterol
cpd05722	Inokosterone
cpd05723	Isofucosterol
cpd05724	Lichesterol
cpd05725	Lophenol
cpd05726	MakisteroneB
cpd05727	24_Methylenecycloartanol
cpd05728	Miroestrol
cpd05729	PodecdysoneB
cpd05730	Pollinastanol
cpd05731	PolypodineB
cpd05732	PonasteroneA
cpd05733	Poriferasterol
cpd05734	Poststerone
cpd05735	Pterosterone
cpd05736	Schottenol
cpd05737	Spinasterol
cpd05738	WithaferinA
cpd05739	WithanolideD
cpd05740	Adonitoxin
cpd05741	MoracinA
cpd05742	Adynerin
cpd05743	MulberrofuranA
cpd05744	alpha_Antiarin
cpd05745	Antioside
cpd05746	Asclepin
cpd05747	Aspecioside
cpd05748	Bipindoside
cpd05749	BryophyllinA
cpd05750	BryotoxinA
cpd05751	Calactin
cpd05752	Calotropin
cpd05753	ThevetinB
cpd05754	Cerbertin
cpd05755	Convallatoxin
cpd05756	Cymarin
cpd05757	Decoside
cpd05758	Diginatin
cpd05759	Digitalin
cpd05760	Divaricoside
cpd05761	Divostroside
cpd05762	Eriocarpin
cpd05763	Gitoxin
cpd05764	Hellebrigenin3_acetate
cpd05765	Hellebrin
cpd05766	Helveticoside
cpd05767	Labriformidin
cpd05768	Labriformin
cpd05769	LanceotoxinA
cpd05770	LanceotoxinB
cpd05771	Lokundjoside
cpd05772	Musaroside
cpd05773	Neriifolin
cpd05774	RhodexinA
cpd05775	Sarmentoloside
cpd05776	ScillarenA
cpd05777	Scilliroside
cpd05778	k_Strophanthoside
cpd05779	ThevetinA
cpd05780	Uscharidin
cpd05781	Vernadigin
cpd05782	AgavosideA
cpd05783	AsparagosideA
cpd05784	AvenacosideA
cpd05785	AvenacosideB
cpd05786	CapsicosideA
cpd05787	ConvallageninA
cpd05788	Convallamarogenin
cpd05789	Convallamaroside
cpd05790	ConvallasaponinA
cpd05791	Deltonin
cpd05792	Deltoside
cpd05793	Digitogenin
cpd05794	Dioscin
cpd05795	Diosgenin
cpd05796	Gitogenin
cpd05797	Gitonin
cpd05798	Gracillin
cpd05799	Hecogenin
cpd05800	OfficinalisninI
cpd05801	Osladin
cpd05802	Parillin
cpd05803	Protodioscin
cpd05804	Protogracillin
cpd05805	Ruscogenin
cpd05806	Ruscoside
cpd05807	Sarsaparilloside
cpd05808	Sarsasapogenin3_O_4G_rhamnosylsophoroside
cpd05809	Smilagenin
cpd05810	Tigogenin
cpd05811	Tigonin
cpd05812	Tokoronin
cpd05813	TrigonellosideC
cpd05814	Yamogenin
cpd05815	Yamogenin3_O_neohesperidoside
cpd05816	AbrusosideA
cpd05817	Escin
cpd05818	Aridanin
cpd05819	ArvensosideA
cpd05820	AstragalosideIII
cpd05821	AstrasieversianinXVI
cpd05822	AvenacinA_1
cpd05823	AvenacinB_2
cpd05824	MulberrofuranC
cpd05825	alpha_Pyrufuran
cpd05826	AzukisaponinIII
cpd05827	BarringtogenolC
cpd05828	Bayogenin3_O_cellobioside
cpd05829	CamellidinI
cpd05830	CamellidinII
cpd05831	Cimicifugoside
cpd05832	Colubrin
cpd05833	Colubrinoside
cpd05834	Cyclamin
cpd05835	CyclofoetosideB
cpd05836	Desglucomusennin
cpd05837	DianosideA
cpd05838	Echinocysticacid
cpd05839	FlaccidinB
cpd05840	GinsenosideRe
cpd05841	GinsenosideRf
cpd05842	SanchinosideC1
cpd05843	GymnemicacidI
cpd05844	beta_Pyrufuran
cpd05845	GypenosideXXV
cpd05846	Gypsogenin
cpd05847	psi_Rhodomyrtoxin
cpd05848	Gypsogenin3_O_rhamnosylglucuronide
cpd05849	CaulosideA
cpd05850	alpha_Hederin
cpd05851	beta_Hederin
cpd05852	HelianthosideA
cpd05853	IlexolideA
cpd05854	Lemmatoxin
cpd05855	Medicagenicacid3_O_triglucoside
cpd05856	Musennin
cpd05857	NotoginsenosideR1
cpd05858	Olaxoside
cpd05859	Oleanoglycotoxin_A
cpd05860	Oleanoicacid3_O_glucuronide
cpd05861	Pfafficacid
cpd05862	PfaffosideA
cpd05863	PhaseolosideD
cpd05864	PhytolaccosideB
cpd05865	PittosideA
cpd05866	Primulasaponin
cpd05867	PropapyriogeninA2
cpd05868	Quillaicacid
cpd05869	RotundiosideB
cpd05870	Sainfuran
cpd05871	SaikosaponinA
cpd05872	SaikosaponinBK1
cpd05873	SaponosideD
cpd05874	SeneginII
cpd05875	Toxol
cpd05876	SoyasapogenolB
cpd05877	Toxylangelate
cpd05878	SoyasaponinA1
cpd05879	SoyasaponinI
cpd05880	SpinasaponinA
cpd05881	ThalicosideA
cpd05882	Theasaponin
cpd05883	TubeimosideI
cpd05884	Ursolicacid
cpd05885	VirgaureasaponinI
cpd05886	YiamolosideB
cpd05887	Ziziphin
cpd05888	Tremetone
cpd05889	Vignafuran
cpd05890	Aloesin
cpd05891	AurasperoneD
cpd05892	Biflorin
cpd05893	Butyrylmallotochromene
cpd05894	Cannabichromene
cpd05895	Capillarisin
cpd05896	Cimifugin
cpd05897	5_7_Dihydroxychromone
cpd05898	8_(3_3_Dimethylallyl)spatheliachromene
cpd05899	2_2_Dimethyl_8_prenylchromene6_carboxylicacid
cpd05900	DrummondinA
cpd05901	Encecalin
cpd05902	Eupatoriochromene
cpd05903	Flindersiachromone
cpd05904	FrutinoneA
cpd05905	Isobutyrylmallotochromene
cpd05906	Khellin
cpd05907	Khelloside
cpd05908	Lathodoratin
cpd05909	Mallotochromene
cpd05910	5_O_Methylalloptaeroxylin
cpd05911	MethylripariochromeneA
cpd05912	5_O_Methylvisamminol
cpd05913	PrecoceneI
cpd05914	Precocene2
cpd05915	1_Acetylaspidoalbidine
cpd05916	Adifoline
cpd05917	Affinine
cpd05918	Affinisine
cpd05919	Agroclavine
cpd05920	Ajmalicine
cpd05921	Akuammicine
cpd05922	Rhazin
cpd05923	Akuammine
cpd05924	Alstonine
cpd05925	Ptaerochromenol
cpd05926	Ptaeroglycol
cpd05927	Pulverochromenol
cpd05928	Angustine
cpd05929	Antirhine
cpd05930	Apodine
cpd05931	Apovincamine
cpd05932	(_)_Apparicine
cpd05933	Aricine
cpd05934	Aspidoalbine
cpd05935	Aspidodasycarpine
cpd05936	Aspidofractine
cpd05937	Aspidospermatine
cpd05938	Aspidospermine
cpd05939	Auricularine
cpd05940	Quinquangulin
cpd05941	Baloxine
cpd05942	Bleekerine
cpd05943	Rubrofusarin
cpd05944	Spatheliabischromene
cpd05945	Visnagin
cpd05946	Bonafousine
cpd05947	Borrecapine
cpd05948	Borreline
cpd05949	Alloimperatorin
cpd05950	Borrerine
cpd05951	6_Acetylpicropolin
cpd05952	Ammoresinol
cpd05953	AcutilolA
cpd05954	AjugarinI
cpd05955	Alectrol
cpd05956	Angelicin
cpd05957	Allogibbericacid
cpd05958	Antheridiogen_An
cpd05959	AsebotoxinII
cpd05960	Atractyloside
cpd05961	Baliospermin
cpd05962	Cafestol
cpd05963	Callicarpone
cpd05964	CandletoxinA
cpd05965	Carnosol
cpd05966	Caryoptin
cpd05967	Cascarillin
cpd05968	2_7_11_Cembratrien_4_6_diol
cpd05969	Chasmanthin
cpd05970	ClerodendrinA
cpd05971	Clerodin
cpd05972	Coleonol
cpd05973	Columbin
cpd05974	CotyleninF
cpd05975	CyathinA3
cpd05976	Daphnetoxin
cpd05977	7beta_12alpha_Dihydroxykaurenolide
cpd05978	Borreverine
cpd05979	Brevicolline
cpd05980	Brucine
cpd05981	Calebassone
cpd05982	DiterpenoidEF_D
cpd05983	DiterpenoidSP_II
cpd05984	Callichiline
cpd05985	Elaeagnine
cpd05986	Enmein
cpd05987	EuphorbiafactorTi2
cpd05988	Ferruginol
cpd05989	FusicoccinH
cpd05990	Geranylgeraniol
cpd05991	Gnidicin
cpd05992	Gnididin
cpd05993	Calycanthidine
cpd05994	Canthin_6_one
cpd05995	Prunin
cpd05996	CaracurineV
cpd05997	Gnididilatin
cpd05998	Gniditrin
cpd05999	GrayanotoxinI
cpd06000	HallactoneA
cpd06001	HallactoneB
cpd06002	Carapanaubine
cpd06003	Catharanthine
cpd06004	Huratoxin
cpd06005	HymatoxinA
cpd06006	Ineketone
cpd06007	Inflexin
cpd06008	Ingenol
cpd06009	Ingenol3_20_dibenzoate
cpd06010	InumakilactoneAglycoside
cpd06011	Isodomedin
cpd06012	Archangelicin
cpd06013	Isodonal
cpd06014	Isopimaricacid
cpd06015	Jatrophatrione
cpd06016	Jatrophone
cpd06017	JodrellinA
cpd06018	KansuinineB
cpd06019	Athamantin
cpd06020	2_Ketoepimanool
cpd06021	Lathyrol
cpd06022	Genistin
cpd06023	Mancinellin
cpd06024	Marrubiin
cpd06025	Catharine
cpd06026	Ceceline
cpd06027	Chanoclavine_I
cpd06028	Mascaroside
cpd06029	(_)_Chimonanthine
cpd06030	Mezerein
cpd06031	Montanin
cpd06032	MontaninA
cpd06033	Montanol
cpd06034	NagilactoneC
cpd06035	Coronaridine
cpd06036	Neocembrene
cpd06037	Byakangelicin
cpd06038	Cryptolepine
cpd06039	12_O_2Z_4E_Octadienoyl_4_deoxyphorbol13_acetate
cpd06040	C_Curarine
cpd06041	OphiobolinA
cpd06042	Eburnamine
cpd06043	CalanolideA
cpd06044	OryzalexinA
cpd06045	Vinburnine
cpd06046	17_Oxogrindelicacid
cpd06047	Palmarin
cpd06048	Echitamine
cpd06049	CrotonfactorF1
cpd06050	Ellipticine
cpd06051	Phorbol
cpd06052	Epivoacorine
cpd06053	Phorbol12_tiglate13_decanoate
cpd06054	Calophyllolide
cpd06055	(+)_Pimaricacid
cpd06056	Ergine
cpd06057	PimeleafactorP2
cpd06058	Ergocornine
cpd06059	Pisifericacid
cpd06060	Ergocristine
cpd06061	Chalepensin
cpd06062	PlaunolB
cpd06063	Ergosine
cpd06064	PlaunolD
cpd06065	Pleuromutilin
cpd06066	Eseramine
cpd06067	Podocarpicacid
