sample_id	total	cellular_biosynthetic_process	androgen_biosynthetic_process	estrogen_biosynthetic_process	polyphosphate_biosynthetic_process	isoprenoid_biosynthetic_process	phospholipid_biosynthetic_process	vitamin_biosynthetic_process	toxin_biosynthetic_process	cytokinin_biosynthetic_process	auxin_biosynthetic_process	mucilage_biosynthetic_process	organic_acid_biosynthetic_process	antibiotic_biosynthetic_process	peptidyl_diphthamide_biosynthetic_process_from_peptidyl_histidine	heterocycle_biosynthetic_process	aromatic_compound_biosynthetic_process	organic_phosphonate_biosynthetic_process	cellular_carbohydrate_biosynthetic_process	cellular_macromolecule_biosynthetic_process	neurotransmitter_biosynthetic_process	ketone_biosynthetic_process	alkane_biosynthetic_process	alkene_biosynthetic_process	cellular_alcohol_biosynthetic_process	cellular_nitrogen_compound_biosynthetic_process	sulfur_compound_biosynthetic_process	glycerolipid_biosynthetic_process	aldehyde_biosynthetic_process	neutral_lipid_biosynthetic_process	membrane_lipid_biosynthetic_process	glycerol_ether_biosynthetic_process	ketone_body_biosynthetic_process	Remaining
0159_AA34_42376_20190318_ST	5332664	5711.83333333333	0	0	1544.5	3587.94097222222	4946.92986111112	2704.75044753086	440	538.666666666667	0	0	4990.0372718254	522.941666666667	0	9674.66633616255	7870.33016332304	345.666666666667	1413.14722222222	12246.5253968254	0	627.104166666667	19.6666666666667	0	0.111111111111111	10426.3747620885	2989.22222222222	456.384259259259	229.958333333333	0	782.157098765433	0	0.4	5260594.68537533
0159_AA34_42477_20190918_ST	5329233	3163.83333333333	0	0	1785.25	3181.76388888889	5307.91458333333	2820.98950396826	565.555555555556	645	0	0	5695.68961598876	132.986111111111	0.333333333333333	11006.2925142073	8705.20788237312	154.055555555556	1371.07502572016	13345.8007495591	0	436.222222222222	14.1041666666667	0	0	11350.0439659269	2637.66458333333	547.768518518518	321.680555555556	0	418.342283950617	0	0	5255625.4260509
0159_AA34_42452_20190801_ST	5321390	4707.75	0	0	1519.16666666666	3521.68544973545	4831.09375000001	2550.30727513228	686.305555555555	507.666666666667	0	0	5441.54701361331	169.484722222222	0.833333333333333	10861.6614890138	8529.6575582378	93.2777777777777	1463.14519032922	15029.4225859788	0	659.663194444444	23.2291666666667	0	0	11766.1482284318	3307.29155092593	536.615740740741	341.347222222222	0	670.722222222221	0	0.2	5244171.77764008
0159_AB18_106720_20190226_ST	5302352	4030.33333333333	0	0.0833333333333333	1547.66666666666	3607.65575396826	5078.50243055556	2495.10145171957	650.166666666667	490.333333333333	0	0	5442.27460896164	233.288888888889	8	10951.6869877401	8799.67245658191	98.7777777777777	1509.83279671717	16301.7267120611	0	572.046875	49.0069444444444	0	0	12042.8108283786	3289.10243055556	527.4	272.444444444444	0.0111111111111111	635.485648148148	0	0	5223718.58851961
0159_AA34_42087_20180523_ST	5295957	5668.66666666667	0	0	768.75	2350.58680555556	4507.09583333334	1931.11438492063	540	3.66666666666667	487	0	5012.92959408069	110.416666666667	0	8857.90056446575	6726.66725317828	0	2903.39756944445	13184.9062334656	0	2433.28645833333	0	0	0	9931.52365474353	3754.31240079365	870.777777777778	263.504629629629	0	1025.25648148148	0	0	5224625.2403588
0159_AQ29_10023_20170921_ST	5273010	4681.91666666667	0	0.166666666666667	1477.75	3906.26917989418	5987.70243055555	2765.64138888889	550.333333333333	447.666666666667	0	0	5723.21952008929	231.240277777778	0	11183.8100296394	8993.32663347541	66.3333333333333	1448.50519547325	15452.8921020723	0	528.274305555556	14.7361111111111	0	0	11752.9896394278	2939.328125	598.00462962963	328.888888888889	0	594.57299382716	0	0	5193336.43188203
0159_AY44_33013_20170917_ST	5269933	5786.91666666667	0	0	1581.08333333334	3479.06249999999	4671.25347222223	2530.55825176367	563.666666666667	652.666666666667	0	0	5079.35670262897	94.5027777777778	0	10335.4398274394	8278.31427188381	83.1666666666667	1508.13522727273	12998.4623106061	0	677.302083333333	19.9236111111111	0	0	10916.4324164245	3129.97986111111	480.296296296296	288.152777777778	0	679.863580246913	0	0	5196098.4640321
0159_AZ03_32040_20181023_ST	5216769	4969.25	0	0	1467.58333333334	3294.39325396826	4868.88715277777	2796.12242063492	577.25	503	0	0	5137.09771825397	217.638888888889	2.33333333333333	10309.5818440746	8383.67693997403	215.944444444444	1309.84155092593	13608.1995866402	0	552.461805555556	18.4791666666667	0	0	11159.7039009529	3009.01134259259	502.962962962963	275.277777777778	0	604.255709876543	0	0	5142986.04686637
0159_AB18_26227_20190319_ST	5216159	5442.08333333333	0	0	1411.58333333334	3515.06597222223	5040.48025793651	2588.97587962963	622.388888888889	477	0.333333333333333	0	4944.44904017857	73.3305555555555	0	9935.06744062928	7812.19458128184	22.3333333333333	1488.58402777778	13120.1580026455	0	893.067708333333	9.83333333333333	0	0	10639.3748199282	3085.86337632275	556.507936507936	229.833333333333	0	795.073456790122	0	0	5143455.41805537
0159_AB18_106508_20190812_ST	5202117	7267.52619047619	0	0	1783.66666666666	3438.74652777777	4647.37559523809	2735.61407958553	572.5	633	0.5	0	4952.41350653108	252.954166666667	0	10014.7729655044	7885.41928715339	46.3333333333333	1680.3570473251	13269.0111000882	0	948.793402777778	8.83333333333333	11.1666666666667	0	10385.0010045255	3064.22447089947	572.451719576719	264.50462962963	0.0277777777777778	691.741666666666	0	1.86666666666667	5126988.19819513
0159_AB18_26750_20201118_ST	5198255	7088.58333333333	0	0	1769.75	4824.75347222223	5407.57569444444	2503.61671296296	375.333333333333	611.333333333333	0	0	5532.75401124339	166.322222222222	1.16666666666667	10644.9481508733	8885.57388500024	57.3333333333333	1398.82157921811	15134.4205136684	0	670.227777777778	13.6458333333333	0	0.0555555555555556	11533.7581822886	2624.99965277778	586.671296296296	330.083333333333	0	719.541975308641	0	0	5117373.73015147
0159_AB18_26686_20201114_ST	5157483	4829.5	0	0	1391.91666666666	3452.26041666666	5204.97991071428	2553.4995425485	587.805555555556	456	0	0	5126.38440696649	466.929166666667	0.333333333333333	10280.2615030374	8099.57139831962	28	1627.83333333334	13663.0893738977	0	1044.59895833333	4.77083333333333	2.5	0	10734.2839319395	3039.20524140211	611.304232804233	303.666666666667	0	637.570833333333	0	0	5083336.73469448
0159_AS41_40057_20180522_ST	5140748	6512.33333333333	0	0	1394.75	3451.38888888889	4150.14652777777	2735.36471560847	453.083333333333	723.333333333333	0	0	4349.8331208664	94.0986111111113	0	9155.60408381099	7429.03980140359	208.5	1331.51898148148	9990.32645502646	0	727.496527777778	26.5555555555556	0	0	9695.63090259406	2779.79837962963	449.518518518518	211.388888888889	0	737.876851851853	0	0	5074140.41318921
0159_AP39_21123_20171120_ST	5086062	6380.33333333333	0	0	1725.16666666666	3174.24255952382	4548.26145833333	2631.27933641975	546.833333333333	628.333333333333	0	0	4939.87591448964	46.9638888888889	0	9667.12454536312	7728.36656552659	20	1438.13576388889	12026.0832065697	0	636.899305555556	14.3541666666667	0	0	10023.9120462534	2861.22002314815	456.37962962963	279.555555555555	0.0277777777777778	601.516820987654	0	0	5015687.13476876
0159_AQ29_10012_20170725_ST	5083568	5917.75	0	0	1420.375	5022.82787698413	5547.87901785713	2017.0132782187	302.416666666667	496.333333333333	0	0	5543.52902984457	130.873611111111	1.33333333333333	10069.6690861885	8625.53763152946	29	1336.52903806584	15734.0120921517	0	646.359375	9.21527777777778	0.5	0.111111111111111	11188.0298930668	2368.80844907407	580.447839506173	307.837962962963	0.0246913580246913	786.206944444444	0	0	5005485.37946041
0159_AZ03_32047_20190415_ST	5080306	5680.83333333333	0	0	1707.66666666666	3619.73263888888	4964.85416666667	2721.66653439154	529.138888888889	687	0	0	5267.7700380291	129.465277777778	0	10341.1566730355	8335.05027753282	197.777777777778	1327.2377186214	13522.9954089506	0	679.368055555555	12.6180555555555	0	0	10881.0479428767	2928.26412037037	497.37037037037	339.375	0	622.237037037038	0	0.2	5005313.17401767
0159_AQ11_10068_20180330_ST	5076833	5179.75	0	0	1524.25	5010.41984126983	6031.87991071429	2431.66337522046	396.722222222222	651.666666666667	0	0	5727.62493427579	76.1069444444444	0	10697.2872228346	9064.34750502155	19.6666666666667	1192.54548611111	16236.5626322751	0	580.53125	7.98611111111112	0	0	11742.8279701891	2900.37314814814	557.462962962963	310.689814814815	0.203703703703704	776.790277777779	0	0.133333333333333	4995715.50802024
0159_AA34_42456_20190803_ST	5069580	5469.75	0	0	1709.5	3319	4584.5704861111	2562.14393518519	387	622.333333333333	0	0	5376.10881613757	57.552777777778	0.166666666666667	10089.7023656428	8208.04695558985	255.5	1400.26979166667	12782.8154265873	0	607.052083333333	6.02777777777778	0	0.166666666666667	10459.7923424946	2648.25578703704	477.075462962963	307.958333333333	0	512.244444444444	0	0	4997736.96654725
0159_AZ03_32095_20191213_ST	5062044	5329.91666666667	0	0	1600.6	3517.59871031747	5287.46736111111	2636.62406084656	561.666666666667	652.333333333333	0	0	5121.9555766369	88.9486111111111	0.166666666666667	10437.080361552	8401.73564704585	13.6666666666667	1415.85308992705	14114.621387987	0	600.756944444444	10.9861111111111	0	0	11004.1030795054	2963.12974537037	523.043981481482	266.631944444444	0	614.734413580247	0	0.0666666666666666	4986880.31230686
0159_AB18_26327_20190627_ST	5043655	5934	0	0	1547.25	4095.84722222223	5207.51750992064	2115.91702380952	522.583333333333	541.666666666667	0	0	5258.85711598876	272.743055555555	16.1666666666667	9604.47757358833	8047.60849730967	70.3333333333333	1378.1864840535	16370.6876708554	0	591.184027777778	3.875	0	0.166666666666667	11013.4671800698	2732.05613425926	588.465939153439	298.277777777778	0.64814814814815	545.53287037037	0.0158730158730159	0	4966897.46822946
0159_AA34_42088_20180515_ST	5026084	7879.66666666667	0	0	1664.5	3332.92013888889	3804.66031746032	2439.28980820106	472.5	813	0	0	4257.31367972883	98.0472222222222	0	8858.75021653929	7027.37793589555	69.3333333333333	1510.64444444444	9723.48773148148	0	819.795138888889	7.05555555555556	0	0	9244.24417156575	2865.9695271164	434.141534391534	195.027777777778	0	738.066358024691	0	0	4959828.20844182
0159_AB10_103255_20180917_ST	5023952	6330.75	0	0	1523	3095.59305555556	4299.63402777778	2326.87328042328	640.166666666667	639	0	0	4397.24460813492	51.7416666666668	0	9219.96321710269	7309.20707916912	80.3333333333333	1416.7962962963	11180.3914351852	0	497.899305555555	8.08333333333333	0	0	9901.7548010974	2736.640625	464.527777777778	239.541666666667	0	613.968209876543	0	0	4956978.88961438
0159_AA34_42329_20190116_ST	5015562	8180.31666666667	0	0	1862.08333333334	3765.31249999999	3947.48854166667	2354.89688051146	384.611111111111	659.666666666667	0	0	5254.49741236773	245.819444444444	0	10536.4072312855	8607.55811091515	317.166666666667	864.430134680135	17402.9563251564	0	516.295138888889	74.5763888888889	0.166666666666667	0.0833333333333333	11815.1184611436	3083.10775462963	283.115740740741	198.458333333333	0	716.423611111111	0	1.06666666666667	4934490.37687912
0159_AP39_21260_20180615_ST_E21	5007872	4625.08333333333	0	0	1377	3450.68148148148	4239.54890873017	1989.9640101411	547.666666666667	524	0	0	5680.99769551918	130.163888888889	0	9731.49114038311	7953.19986723496	70.1666666666667	1895.36336162551	15358.7306161817	0	485.590277777778	18.2083333333333	0	0.0555555555555556	10574.6317488487	2841.43171296296	466.560185185185	223.365740740741	0.0555555555555556	453.953703703704	0	0.0666666666666666	4935234.02288282
0159_BA21_18000_20170917_ST	5007823	5094.41666666667	0	0	1467.16666666666	3432.91180555555	4539.38635912699	2419.43450837742	517.888888888889	510.666666666667	0	0	4963.38364211309	113.730555555556	0	9778.60786472418	7782.58663500637	75	1505.40104166666	12605.2579861111	0	784.618055555556	11.3263888888889	0	0	10302.6037641951	2887.07776455026	488.178571428572	310.472222222222	0.666666666666667	580.427006172839	0	0	4937651.79027319
0159_AB18_26696_20200819_ST	5005451	5873.83333333333	0	0	1470.41666666666	4279.85763888888	4908.36498015872	2592.25659832451	492.777777777778	734	0	0	5752.46675429894	205.638888888889	0	10432.8380762542	8585.03390223888	47.3333333333333	1146.87233796296	15945.6461309524	0	509.871527777778	2.86111111111111	0	0	11454.356042524	2737.90638227513	462.253306878307	325.99537037037	0	562.084259259259	0	0	4926928.33558073
0159_AB18_26728_20201124_ST	4996913	4691.58333333333	0	0	1777.16666666666	3641.53121693121	5311.65694444444	2500.98761904762	589.277777777778	589.333333333333	0	0	5180.41110325727	277.252777777778	6.16666666666667	10468.9308174113	8298.48262186459	56.388888888889	1368.7443287037	15257.6235284392	0	631.059027777778	35.5277777777778	0	0.111111111111111	11298.416015824	2983.99104938272	499.912037037037	261.472222222222	2.62962962962963	644.90061728395	0	0	4920539.44288741
0159_AP39_21140_20180130_ST	4985591	4469.83333333333	0	0	1694.75	3241.65740740741	4885.01805555556	2765.8712962963	719.666666666667	571.333333333333	0	0	5219.6769870205	188.216666666667	0	10132.4399138987	8279.64307637664	18.6666666666667	1367.03703703704	13187.5727843915	0	596.208333333333	10.8819444444444	0	0	10634.9664846659	2834.10694444444	512.694444444444	355.013888888889	0	585.355555555555	0	0.2	4913320.18917957
0159_AA34_42242_20181111_ST	4972547	5805	0	0	1967.66666666666	2932.34027777778	3550.59866071429	2235.83695767196	527.75	755	0	0	3977.85321800595	272.541666666667	0	8617.22352105991	6777.22389253258	388.666666666667	1312.02673611111	10560.0713458995	0	622.027777777778	16.8333333333334	0	0	9573.05348633769	2424.88035714286	407.767195767196	196.583333333333	0	600.606018518518	0	0	4909025.44888802
0159_AB18_26680_20200909_ST	4942722	3605.91666666667	0	0	2162.75	3467.26388888888	5205.1454861111	2636.82417989418	491.777777777778	702.333333333333	0	0	6041.15568659061	237.952777777778	0	10414.0897453704	8237.09135361552	71	1202.77736625514	14895.5874118166	0	478.151041666667	3.9375	0	0	10699.9433763228	2658.69282407407	466.060185185185	326.777777777778	2.77777777777778	403.547067901235	0	0	4868310.4467752
0159_AP39_21383_20180515_ST_E21	4934022	5353.91666666667	0	0	1588.91666666666	3239.55208333333	4606.08020833332	2500.34333443562	510.444444444444	507	0	0	4644.08652460868	128.369444444444	1.66666666666667	9229.26180650475	7399.5068748469	105.055555555556	1401.6818287037	11516.9596285273	0	587.760416666667	16.0902777777778	0.333333333333333	0	9664.89540108147	2583.70777116402	446.446296296296	225.375	0.974074074074072	589.653549382716	0	0	4867173.92214649
0159_AB18_26767_20200812_ST	4931872	6883.5	0	0	1919.08333333334	3824.52777777778	4921.80932088744	2798.96707742104	436.333333333333	811	22	0	5184.06137727724	87.1305555555554	0	10174.5577992781	7988.79437943144	277.666666666667	1319.73645833333	13378.080109127	0	791.304166666667	12.2708333333333	5	0	10727.3563561263	3057.56944444444	449.346560846561	208.069444444444	0	938.251697530864	0	0	4855655.58330818
0159_AB18_26733_20210131_ST	4916230	5482.7	0	0.166666666666667	1587.5	3429.27986111112	4842.90912698413	2403.17725970017	538.805555555556	496.666666666667	0	0	5623.5526253858	126.654166666667	0	10406.3235359837	8393.77711953752	8.66666666666667	1341.21469907407	14968.5713348765	0	506.836805555555	15.2708333333333	0.5	0	11177.0333838673	3015.43344907407	436.535317460317	267.652777777778	0	590.5	0	0.466666666666666	4840569.80548139
0159_AP39_21053_20180126_ST	4898805	2873.58333333333	0	0	1277.75	3627.65112433863	4871.67291666667	2686.69446428571	526.611111111111	438	0	0	5411.59809234458	81.0986111111111	0	10783.9811989271	8950.39881797472	31.6666666666667	1275.52430555556	15306.9025132275	0	517.239583333333	4.79861111111111	0	0	11560.4783351705	2736.04861111111	538.768518518518	326.569444444444	0	696.691666666667	0	0.133333333333333	4824281.13874077
0159_AY44_33254_20191029_ST	4884735	3735.11666666667	0	0	1358.58333333334	3605.7298611111	5149.39722222221	2168.41627645502	574.166666666667	532.333333333333	0	0	5383.45235739088	186.961111111111	12.6666666666667	10212.8272436807	8323.75958017398	48	1267.50172325103	15728.890696649	0	584.060763888889	40.3888888888889	0.666666666666667	0	10963.7659523448	2847.3162037037	538.513888888889	302.930555555556	0	587.582716049383	0	0	4810581.9716253
0159_AA34_42239_20181129_ST	4880030	4414.30952380952	0	0	2101.08333333333	3382.63078703704	5001.41458333334	2277.0955952381	418	548.333333333333	0	0	6448.23039765211	124.051388888889	0	10539.2399951566	8551.81246649697	20.1111111111111	1411.6662415695	17035.437581141	0	419.055555555555	1.95138888888889	0	0.0185185185185185	11346.7078258444	2813.25823412699	426.583333333333	321.388888888889	0.0416666666666667	251.116666666667	0	0	4802176.46158341
0159_AQ11_10121_20180922_ST	4863299	5148.16666666667	0	0.166666666666667	1460.16666666666	4745.2189484127	5366.03308531747	1917.10183421517	342.944444444444	530.166666666667	0	0	5641.62590980489	278.295833333333	4.66666666666667	9658.14380621693	8149.70623015873	57.388888888889	1235.03442644033	15726.927210097	0	555.994791666667	25.9305555555555	0.5	0	10746.6341402116	2480.65752314815	541.340343915344	290.134259259259	0	621.481944444445	0	0	4787774.57249113
0159_AB10_26103_20180911_ST	4860763	4765.16666666667	0	0	1750.83333333334	3265.02777777777	4824.44340277779	2606.98360449735	550.444444444444	606.666666666667	0	0	5257.16775008267	180.833333333334	0	10018.9544391167	7953.89538708848	124.777777777778	1464.62169495885	13307.348704806	0	569.550347222222	5.76388888888889	0	0	10552.2940819738	2749.33981481481	482.50462962963	304.416666666667	0	524.344907407407	0	0	4788897.62068007
0159_AA34_42485_20190917_ST	4854551	4510.41666666667	0	0	1469.25	2932.32986111111	3918.75243055556	2791.73260802469	439.111111111111	524.333333333333	0	0	4898.73454075727	279.102777777778	0	9621.12005872771	7635.4190380046	111	1236.0525462963	11649.936276455	0	519.895833333333	18.75	0.333333333333333	0	9935.44535965363	2416.89305555556	474.962962962963	292.180555555556	0.0555555555555556	418.893055555556	0	0.8	4788455.49903967
0159_AS41_40073_20190706_ST	4851274	5005.08333333333	0	0	1199.41666666666	3409.17311507937	4645.85476190477	2242.38641203704	471.166666666667	417.333333333333	0	0	4678.03212921627	484.381944444444	0	9278.49328232167	7503.09852482608	43.111111111111	1628.15462962963	13834.3704365079	0	1122.60763888889	5	25.3333333333333	0	9911.63789707035	3042.15428240741	603.470238095238	232.944444444444	0	727.849074074073	0	0	4780762.94674461
0159_AB10_26735_20210107_ST	4844473	4521.75	0	0	1595.66666666666	3259.57936507937	4691.35069444444	2298.55427910053	583.055555555556	397.833333333333	0	0	5336.01871527778	401.811111111111	4.33333333333333	10169.5716278415	8018.18759455222	150	1267.07262088477	14263.2988040123	0	550.6875	30.7777777777778	0	0.333333333333333	10838.9404968891	3043.37534722222	483.078703703704	278.208333333333	0	569.979320987655	0	0.2	4771719.33548556
0159_AK37_71011_20180526_ST	4834417	4702.75	0	0	1483	3362.52777777777	4691.97395833333	2272.01002645502	595.888888888889	578	0	0	4745.32714120371	76.4305555555557	0	9690.05316909171	7827.49135361552	27	1413.21956018518	13805.869973545	0	545.064236111111	15.3055555555556	0	0	10514.1489462081	2632.73865740741	477.490740740741	291.941666666667	0	614.333796296296	0	0	4764054.43399636
