id	name	parent_id	level	external_id	ec_id	child_count	level_backup
1187	glucosinolate biosynthesis from dihomomethionine	164	pathway	PWYQT-4471		4	pathway
1188	glucosinolate biosynthesis from trihomomethionine	164	pathway	PWYQT-4472		4	pathway
1189	glucosinolate biosynthesis from tetrahomomethionine	164	pathway	PWYQT-4473		4	pathway
1190	glucosinolate biosynthesis from pentahomomethionine	164	pathway	PWYQT-4474		4	pathway
1191	glucosinolate biosynthesis from hexahomomethionine	164	pathway	PWYQT-4475		4	pathway
1192	lathyrine biosynthesis	166	level 2	PWY-1		0	level 2
1193	&beta;-pyrazole-1-ylalanine biosynthesis	166	pathway	PWY-4961		1	pathway
1194	mimosine biosynthesis	166	pathway	PWY-4985		1	pathway
1195	canavanine biosynthesis	166	pathway	PWY-5		3	pathway
1196	willardiine and isowillardiine biosynthesis	166	pathway	PWY-5021		2	pathway
1197	vanilla biosynthesis	194	level 2	PWY-5665		0	level 2
1198	epoxypseudoisoeugenol-2-methylbutyrate biosynthesis	194	level 2	PWY-5882		0	level 2
1199	benzoate biosynthesis I (CoA-dependent, &beta;-oxidative)	168	pathway	PWY-6443		3	pathway
1199	benzoate biosynthesis I (CoA-dependent, &beta;-oxidative)	437	pathway	PWY-6443		3	pathway
1200	benzoate biosynthesis II (CoA-independent, non-&beta;-oxidative)	168	pathway	PWY-6444		2	pathway
1201	benzoate biosynthesis III (CoA-dependent, non-&beta;-oxidative)	168	pathway	PWY-6446		3	pathway
1201	benzoate biosynthesis III (CoA-dependent, non-&beta;-oxidative)	437	pathway	PWY-6446		3	pathway
1202	volatile benzenoid biosynthesis I (ester formation)	170	pathway	PWY-4203		1	pathway
1203	free phenylpropanoid acid biosynthesis	172	pathway	PWY-2181		2	pathway
1204	sinapate ester biosynthesis	172	pathway	PWY-3301		5	pathway
1205	volatile cinnamoic ester biosynthesis	172	pathway	PWY-4201		3	pathway
1206	curcumin glucoside biosynthesis	172	pathway	PWY-4421		6	pathway
1207	rosmarinic acid biosynthesis I	172	pathway	PWY-5048		2	pathway
1208	rosmarinic acid biosynthesis II	172	pathway	PWY-5049		4	pathway
1209	superpathway of rosmarinic acid biosynthesis	172	pathway	PWY-5071		6	pathway
1209	superpathway of rosmarinic acid biosynthesis	437	pathway	PWY-5071		6	pathway
1210	ferulate and sinapate biosynthesis	172	pathway	PWY-5168		4	pathway
1211	eugenol and isoeugenol biosynthesis	172	level 2	PWY-5859		0	level 2
1212	<i>t</i>-anethole biosynthesis	172	level 2	PWY-5867		0	level 2
1213	cinnamate esters biosynthesis	172	pathway	PWY-5968		1	pathway
1214	chlorogenic acid biosynthesis I	172	pathway	PWY-6039		7	pathway
1215	chlorogenic acid biosynthesis II	172	pathway	PWY-6040		4	pathway
1216	phenylpropanoid biosynthesis, initial reactions	172	pathway	PWY1F-467		2	pathway
1217	6-methoxymellein biosynthesis	173	pathway	PWY-4922		1	pathway
1217	6-methoxymellein biosynthesis	195	pathway	PWY-4922		1	pathway
1217	6-methoxymellein biosynthesis	202	pathway	PWY-4922		1	pathway
1218	coumarin biosynthesis (via 2-coumarate)	173	pathway	PWY-5176		4	pathway
1219	coumarin metabolism (to melilotic acid)	173	pathway	PWY-5319		2	pathway
1219	coumarin metabolism (to melilotic acid)	388	pathway	PWY-5319		2	pathway
1220	esculetin biosynthesis	173	pathway	PWY-5349		3	pathway
1221	linear furanocoumarin biosynthesis	173	pathway	PWY-5365		3	pathway
1222	2,3-<i>trans</i>-flavanols biosynthesis	186	pathway	PWY-6029		3	pathway
1223	chrysoeriol biosynthesis	186	pathway	PWY-6232		1	pathway
1224	phloridzin biosynthesis	186	pathway	PWY-6515		1	pathway
1225	flavonoid biosynthesis	176	pathway	PWY1F-FLAVSYN		5	pathway
1225	flavonoid biosynthesis	186	pathway	PWY1F-FLAVSYN		5	pathway
1226	anthocyanin biosynthesis (pelargonidin 3-O-glucoside, cyanidin 3-O-glucoside)	174	pathway	PWY-5125		5	pathway
1227	pelargonidin conjugates biosynthesis	174	pathway	PWY-5139		6	pathway
1228	anthocyanin biosynthesis (delphinidin 3-O-glucoside)	174	pathway	PWY-5153		2	pathway
1229	rose anthocyanin biosynthesis	174	pathway	PWY-5160		2	pathway
1230	salvianin biosynthesis	174	pathway	PWY-5268		6	pathway
1231	shisonin biosynthesis	174	pathway	PWY-5284		5	pathway
1232	anthocyanidin sophoroside metabolism	174	pathway	PWY-5286		3	pathway
1233	ternatin C5 biosynthesis	174	pathway	PWY-5295		3	pathway
1234	gentiodelphin biosynthesis	174	pathway	PWY-5307		6	pathway
1235	superpathway of anthocyanin biosynthesis (from delphinidin 3-<i>O</i>-glucoside)	174	pathway	PWY-5310		10	pathway
1235	superpathway of anthocyanin biosynthesis (from delphinidin 3-<i>O</i>-glucoside)	437	pathway	PWY-5310		10	pathway
1236	superpathway of anthocyanin biosynthesis (from pelargonidin 3-O-glucoside)	174	pathway	PWY-5312		13	pathway
1236	superpathway of anthocyanin biosynthesis (from pelargonidin 3-O-glucoside)	437	pathway	PWY-5312		13	pathway
1237	superpathway of anthocyanin biosynthesis (from cyanidin and cyanidin 3-<i>O</i>-glucoside)	174	pathway	PWY-5313		9	pathway
1237	superpathway of anthocyanin biosynthesis (from cyanidin and cyanidin 3-<i>O</i>-glucoside)	437	pathway	PWY-5313		9	pathway
1238	aurone biosynthesis	175	pathway	PWY-1901		10	pathway
1239	hispidol biosynthesis	175	pathway	PWY-6401		3	pathway
1240	6'-deoxychalcone metabolism	176	pathway	PWY-5161		3	pathway
1241	chalcone 2'-<i>O</i>-glucoside biosynthesis	176	pathway	PWY-5339		1	pathway
1242	echinatin biosynthesis	176	pathway	PWY-6325		3	pathway
1243	naringenin glycoside biosynthesis	177	pathway	PWY-5094		3	pathway
1244	hesperitin glycoside biosynthesis	177	pathway	PWY-5105		3	pathway
1245	sakuranetin biosynthesis	177	pathway	PWY-5116		1	pathway
1245	sakuranetin biosynthesis	196	pathway	PWY-5116		1	pathway
1246	ponciretin biosynthesis	177	pathway	PWY-5118		1	pathway
1247	luteolin biosynthesis	178	pathway	PWY-5060		4	pathway
1248	acacetin biosynthesis	178	pathway	PWY-5119		1	pathway
1249	apigenin glycosides biosynthesis	178	pathway	PWY-6010		4	pathway
1250	vitexin and detivatives biosynthesis	178	pathway	PWY-6015		2	pathway
1251	isovitexin and isovitexin glycosides biosynthesis	178	pathway	PWY-6024		1	pathway
1252	luteolin glycosides biosynthesis	178	pathway	PWY-6239		5	pathway
1253	flavonol biosynthesis	179	pathway	PWY-3101		3	pathway
1254	pinobanksin biosynthesis	179	pathway	PWY-5059		3	pathway
1255	kaempferol glucoside biosynthesis (Arabidopsis)	179	pathway	PWY-5320		6	pathway
1256	quercetin glucoside biosynthesis (Arabidopsis)	179	pathway	PWY-5321		8	pathway
1257	kaempferol triglucoside biosynthesis	179	pathway	PWY-5348		4	pathway
1258	chrysin biosynthesis	179	pathway	PWY-5363		1	pathway
1259	rutin biosynthesis	179	pathway	PWY-5390		1	pathway
1260	syringetin biosynthesis	179	pathway	PWY-5391		4	pathway
1261	2,3-<i>cis</i>-flavanols biosynthesis	179	pathway	PWY-6035		3	pathway
1262	methylquercetin biosynthesis	179	pathway	PWY-6064		4	pathway
1263	quercetinsulphates biosynthesis	179	pathway	PWY-6199		5	pathway
1264	flavonol glucosylation I	179	pathway	PWY-6360		3	pathway
1265	isoflavonoid biosynthesis I	181	pathway	PWY-2002		5	pathway
1265	isoflavonoid biosynthesis I	198	pathway	PWY-2002		5	pathway
1266	superpathway of pterocarpan biosynthesis (via daidzein)	181	pathway	PWY-2055		11	pathway
1266	superpathway of pterocarpan biosynthesis (via daidzein)	437	pathway	PWY-2055		11	pathway
1267	isoflavonoid biosynthesis II	181	pathway	PWY-2083		7	pathway
1267	isoflavonoid biosynthesis II	198	pathway	PWY-2083		7	pathway
1268	superpathway of pterocarpan biosynthesis (via formononetin)	181	pathway	PWY-2229		10	pathway
1268	superpathway of pterocarpan biosynthesis (via formononetin)	437	pathway	PWY-2229		10	pathway
1269	pterocarpan biosynthesis	181	pathway	PWY-2321		2	pathway
1269	pterocarpan biosynthesis	198	pathway	PWY-2321		2	pathway
1270	daidzein conjugates interconversion	181	pathway	PWY-2343		2	pathway
1270	daidzein conjugates interconversion	198	pathway	PWY-2343		2	pathway
1271	genistein conjugates interconversion	181	pathway	PWY-2345		2	pathway
1271	genistein conjugates interconversion	198	pathway	PWY-2345		2	pathway
1272	medicarpin biosynthesis	181	pathway	PWY-2463		3	pathway
1272	medicarpin biosynthesis	198	pathway	PWY-2463		3	pathway
1273	maackiain biosynthesis	181	pathway	PWY-2464		5	pathway
1273	maackiain biosynthesis	198	pathway	PWY-2464		5	pathway
1274	pisatin biosynthesis	181	level 2	PWY-2467		0	level 2
1274	pisatin biosynthesis	198	level 2	PWY-2467		0	level 2
1275	medicarpin conjugates interconversion	181	pathway	PWY-2561		2	pathway
1275	medicarpin conjugates interconversion	198	pathway	PWY-2561		2	pathway
1276	maackiain conjugates interconversion	181	pathway	PWY-2701		2	pathway
1276	maackiain conjugates interconversion	198	pathway	PWY-2701		2	pathway
1277	glyceollin biosynthesis I	181	pathway	PWY-2761		4	pathway
1277	glyceollin biosynthesis I	198	pathway	PWY-2761		4	pathway
1278	glyceollin biosynthesis II	181	pathway	PWY-2762		5	pathway
1278	glyceollin biosynthesis II	198	pathway	PWY-2762		5	pathway
1279	biochanin A conjugates interconversion	181	pathway	PWY-2861		2	pathway
1279	biochanin A conjugates interconversion	198	pathway	PWY-2861		2	pathway
1280	formononetin conjugates interconversion	181	pathway	PWY-2904		2	pathway
1280	formononetin conjugates interconversion	198	pathway	PWY-2904		2	pathway
1281	phaseollin biosynthesis	181	level 2	PWY-3042		0	level 2
1281	phaseollin biosynthesis	198	level 2	PWY-3042		0	level 2
1282	superpathway of isoflavonoids (via naringenin)	181	pathway	PWY-3097		15	pathway
1282	superpathway of isoflavonoids (via naringenin)	437	pathway	PWY-3097		15	pathway
1283	wighteone and luteone biosynthesis	181	pathway	PWY-4502		6	pathway
1283	wighteone and luteone biosynthesis	198	pathway	PWY-4502		6	pathway
1284	kievitone biosynthesis	181	pathway	PWY-4681		2	pathway
1284	kievitone biosynthesis	198	pathway	PWY-4681		2	pathway
1285	6,7,4'-trihydroxyisoflavone biosynthesis	181	pathway	PWY-5061		2	pathway
1286	vestitol and sativan biosynthesis	181	pathway	PWY-5729		2	pathway
1287	dalcochinin biosynthesis	181	pathway	PWY-5821		1	pathway
1288	dalpatein and dalnigrein biosynthesis	181	pathway	PWY-5825		2	pathway
1289	afrormosin conjugates interconversion	181	pathway	PWY-5926		1	pathway
1290	coumestrol biosynthesis	181	pathway	PWY-6332		1	pathway
1291	rotenoid biosynthesis I	180	level 2	PWY-5775		0	level 2
1292	rotenoid biosynthesis II	180	level 2	PWY-6425		0	level 2
1293	rot-2'-enonate biosynthesis	180	pathway	PWY-6427		2	pathway
1294	leucodelphinidin biosynthesis	182	pathway	PWY-5152		5	pathway
1295	leucopelargonidin and leucocyanidin biosynthesis	182	pathway	PWY1F-823		4	pathway
1296	xanthohumol biosynthesis	184	pathway	PWY-5135		4	pathway
1297	proanthocyanidin biosynthesis from flavanols	185	level 2	PWY-641		0	level 2
1298	matairesinol biosynthesis	187	pathway	PWY-5466		7	pathway
1299	sesamin biosynthesis	187	pathway	PWY-5469		5	pathway
1300	podophyllotoxin and 6-methoxypodophyllotoxin biosynthesis	187	pathway	PWY-5479		4	pathway
1301	coniferin metabolism	188	pathway	PWY-116		2	pathway
1301	coniferin metabolism	388	pathway	PWY-116		2	pathway
1302	dihydroconiferyl aldehyde biosynthesis	188	level 2	PWY-6302		0	level 2
1303	monolignol glucosides biosynthesis	188	pathway	PWY-83		4	pathway
1304	chrysophanol biosynthesis	189	level 2	PWY-5371		0	level 2
1305	shikonin biosynthesis	189	pathway	PWY-5701		2	pathway
1306	hypericin biosynthesis	189	level 2	PWY-5780		0	level 2
1307	juglone biosynthesis	189	level 2	PWY-5795		0	level 2
1308	lawsone biosynthesis	189	level 2	PWY-5801		0	level 2
1309	alizarin biosynthesis	189	level 2	PWY-5802		0	level 2
1310	sorgoleone biosynthesis	189	pathway	PWY-5987		6	pathway
1311	pinosylvin metabolism	190	pathway	PWY-5045		1	pathway
1311	pinosylvin metabolism	199	pathway	PWY-5045		1	pathway
1312	resveratrol biosynthesis	190	pathway	PWY-84		3	pathway
1312	resveratrol biosynthesis	199	pathway	PWY-84		3	pathway
1313	pentagalloylglucose biosynthesis	193	pathway	PWY-5475		6	pathway
1314	superpathway of hydrolyzable tannin biosynthesis	193	pathway	PWY-5478		15	pathway
1314	superpathway of hydrolyzable tannin biosynthesis	437	pathway	PWY-5478		15	pathway
1315	cornusiin E biosynthesis	191	pathway	PWY-5476		2	pathway
1316	gallotannin biosynthesis	192	pathway	PWY-5477		7	pathway
1317	4-hydroxycoumarin biosynthesis	202	pathway	PWY-6418		1	pathway
1317	4-hydroxycoumarin biosynthesis	201	pathway	PWY-6418		1	pathway
1318	camalexin biosynthesis	197	pathway	CAMALEXIN-SYN		1	pathway
1319	capsidiol biosynthesis	200	pathway	PWY-2921		1	pathway
1319	capsidiol biosynthesis	212	pathway	PWY-2921		1	pathway
1320	sesquiterpenoid phytoalexins biosynthesis	200	pathway	PWY-2961		4	pathway
1320	sesquiterpenoid phytoalexins biosynthesis	212	pathway	PWY-2961		4	pathway
1321	diterpene phytoalexins precursors biosynthesis	208	pathway	PWY-2981		7	pathway
1321	diterpene phytoalexins precursors biosynthesis	200	pathway	PWY-2981		7	pathway
1322	pentaketide chromone biosynthesis	202	level 2	PWY-12		0	level 2
1323	aloesone biosynthesis I	202	pathway	PWY-4801		1	pathway
1324	raspberry ketone biosynthesis	202	pathway	PWY-5393		2	pathway
1325	usnate biosynthesis	202	pathway	PWY-5810		1	pathway
1326	aloesone biosynthesis II	202	pathway	PWY-6310		2	pathway
1327	barbaloin biosynthesis	202	pathway	PWY-6312		1	pathway
1328	plumbagin biosynthesis	202	level 2	PWY-6314		0	level 2
1329	aromatic polyketides biosynthesis	202	pathway	PWY-6316		2	pathway
1330	curcuminoid biosynthesis	202	pathway	PWY-6432		8	pathway
1330	curcuminoid biosynthesis	437	pathway	PWY-6432		8	pathway
1331	phenylphenalenone biosynthesis	202	pathway	PWY-6438		1	pathway
1332	B series fagopyritols biosynthesis	205	pathway	PWY-5379		1	pathway
1332	B series fagopyritols biosynthesis	392	pathway	PWY-5379		1	pathway
1333	A series fagopyritols biosynthesis	205	pathway	PWY-5380		1	pathway
1333	A series fagopyritols biosynthesis	392	pathway	PWY-5380		1	pathway
1334	kanosamine biosynthesis	205	level 2	PWY-5978		0	level 2
1335	<i>myo</i>-inositol biosynthesis	204	pathway	PWY-2301		2	pathway
1336	galactosylcyclitol biosynthesis	204	pathway	PWY-5338		4	pathway
1337	D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis	204	pathway	PWY-6351		5	pathway
1338	superpathway of D-<i>myo</i>-inositol (1,4,5)-trisphosphate metabolism	204	pathway	PWY-6358		6	pathway
1338	superpathway of D-<i>myo</i>-inositol (1,4,5)-trisphosphate metabolism	437	pathway	PWY-6358		6	pathway
1339	D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation	204	pathway	PWY-6363		3	pathway
1340	D-<i>myo</i>-inositol (1,3,4)-trisphosphate biosynthesis	204	pathway	PWY-6364		3	pathway
1341	D-<i>myo</i>-inositol (3,4,5,6)-tetrakisphosphate biosynthesis	204	pathway	PWY-6365		4	pathway
1342	D-<i>myo</i>-inositol (1,4,5,6)-tetrakisphosphate biosynthesis	204	pathway	PWY-6366		4	pathway
1343	inositol pyrophosphates biosynthesis	204	pathway	PWY-6369		9	pathway
1344	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis III (<i>Spirodela polyrrhiza</i>)	203	pathway	PWY-4661		4	pathway
1345	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis I  (from Ins(1,4,5)P3)	203	pathway	PWY-6361		5	pathway
1345	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis I  (from Ins(1,4,5)P3)	392	pathway	PWY-6361		5	pathway
1346	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis II (mammalian)	203	pathway	PWY-6362		5	pathway
1346	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis II (mammalian)	392	pathway	PWY-6362		5	pathway
1347	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis IV (<i>Dictyostelium</i>)	203	pathway	PWY-6372		4	pathway
1348	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis V (from Ins(1,3,4)P3)	203	pathway	PWY-6554		5	pathway
1348	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis V (from Ins(1,3,4)P3)	392	pathway	PWY-6554		5	pathway
1349	superpathway of 1D-<i>myo</i>-inositol hexakisphosphate biosynthesis (plants)	203	pathway	PWY-6555		10	pathway
1349	superpathway of 1D-<i>myo</i>-inositol hexakisphosphate biosynthesis (plants)	437	pathway	PWY-6555		10	pathway
1350	superpathway of oleoresin turpentine biosynthesis	218	pathway	PWY-5424		14	pathway
1350	superpathway of oleoresin turpentine biosynthesis	437	pathway	PWY-5424		14	pathway
1351	heliocides biosynthesis	218	level 2	PWY-5827		0	level 2
1352	lacinilene C biosynthesis	218	pathway	PWY-5828		1	pathway
1353	phytol salvage pathway	208	pathway	PWY-5107		2	pathway
1354	taxol biosynthesis	208	pathway	PWY-5660		7	pathway
1355	casbene biosynthesis	208	pathway	PWY-6304		1	pathway
1356	phytyl diphosphate biosynthesis	206	pathway	PWY-5063		3	pathway
1357	abietic acid biosynthesis	207	pathway	PWY-5411		6	pathway
1358	levopimaric acid biosynthesis	207	pathway	PWY-5412		5	pathway
1359	neoabietic acid biosynthesis	207	pathway	PWY-5413		5	pathway
1360	palustric acid biosynthesis	207	pathway	PWY-5414		5	pathway
1361	superpathway of diterpene resin acids biosynthesis	207	pathway	PWY-5416		31	pathway
1361	superpathway of diterpene resin acids biosynthesis	437	pathway	PWY-5416		31	pathway
1362	dehydroabietic acid biosynthesis	207	pathway	PWY-5421		5	pathway
1363	isopimaric acid biosynthesis	207	pathway	PWY-5422		5	pathway
1364	monoterpene biosynthesis	210	pathway	PWY-3041		9	pathway
1365	menthol biosynthesis	210	pathway	PWY-3061		9	pathway
1366	oleoresin monoterpene volatiles biosynthesis	210	pathway	PWY-5423		8	pathway
1367	bornyl diphosphate biosynthesis	210	pathway	PWY-5813		1	pathway
1368	geraniol and geranial biosynthesis	210	pathway	PWY-5829		2	pathway
1369	geranyl acetate biosynthesis	210	level 2	PWY-5835		0	level 2
1370	(4<i>R</i>)-carvone biosynthesis	210	pathway	PWY-5928		3	pathway
1371	perillyl alcohol biosynthesis	210	pathway	PWY-6436		5	pathway
1372	fenchol biosynthesis I	210	pathway	PWY-6437		1	pathway
1373	fenchol biosynthesis II	210	pathway	PWY-6445		3	pathway
1374	trichome monoterpenes biosynthesis	210	pathway	PWY-6447		1	pathway
1375	fenchone biosynthesis	210	pathway	PWY-6449		1	pathway
1376	3-carene biosynthesis	210	pathway	PWY-6451		1	pathway
1377	linalool biosynthesis	210	pathway	PWY2OL-4		3	pathway
1378	rubber biosynthesis	211	pathway	PWY-5815		1	pathway
1379	artemisinin biosynthesis	212	pathway	PWY-5195		5	pathway
1380	oleoresin sesquiterpene volatiles biosynthesis	212	pathway	PWY-5425		6	pathway
1381	(3<i>E</i>)-4,8-dimethylnona-1,3,7-triene biosynthesis	212	pathway	PWY-5434		1	pathway
1382	farnesene biosynthesis	212	pathway	PWY-5725		2	pathway
1383	germacrene biosynthesis	212	pathway	PWY-5733		4	pathway
1384	costunolide biosynthesis I	212	level 2	PWY-5745		0	level 2
1385	gossypol biosynthesis	212	pathway	PWY-5773		3	pathway
1386	geosmin biosynthesis	212	level 2	PWY-5950		0	level 2
1387	cis-calamenene related sesquiterpenoids biosynthesis	212	level 2	PWY-6128		0	level 2
1388	bergamotene biosynthesis I	212	pathway	PWY-6243		2	pathway
1389	bergamotene biosynthesis II	212	pathway	PWY-6244		4	pathway
1390	santalene biosynthesis	212	pathway	PWY-6254		2	pathway
1391	curcumene biosynthesis	212	level 2	PWY-6257		0	level 2
1392	patchoulol biosynthesis	212	pathway	PWY-6258		1	pathway
1393	zerumbone biosynthesis	212	pathway	PWY-6265		2	pathway
1394	eudesmol biosynthesis	212	level 2	PWY-6271		0	level 2
1395	&beta;-caryophyllene biosynthesis	212	pathway	PWY-6275		3	pathway
1396	botrydial biosynthesis	212	pathway	PWY-6278		2	pathway
1397	&beta;-cubebene biosynthesis	212	pathway	PWY-6290		1	pathway
1398	valencene and 7-epi-&alpha;-selinene biosynthesis	212	pathway	PWY-6291		2	pathway
