#query_id	ref_id	ref_start	ref_bp_aligned	query_coverage	query_identity
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:27616:10018	slr108_18851	1761	69	46.00	98.55
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:22734:10328	slr108_3526	796	149	73.40	99.33
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:9105:10388	hmp2011120623S_470	1496	180	75.95	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:25939:10394	slr108_6134	1614	113	59.16	99.12
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:17893:10469	hmp2011120623S_652	1435	63	45.00	98.41
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:25713:10606	hmp2011120623S_684	1516	109	56.77	99.08
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:14565:10703	slr108_3795	888	203	81.20	85.22
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:17077:10765	hmp2011120623S_652	1767	164	66.67	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:24006:10772	rdp1028_545871	650	248	99.20	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:22246:10866	rdp1028_367935	738	137	64.62	99.27
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:17894:10928	hmp2011120623S_623	1560	205	83.00	99.51
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:15610:11202	gg20110531_773336	650	67	44.08	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:22036:11244	hmp2011120623S_174	1517	247	98.40	99.19
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:6637:11252	gg20110531_72481	690	100	56.50	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:16384:11464	hmp2011120623S_652	1762	117	59.09	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:5076:11484	gg20110531_41617	1261	107	56.32	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:19944:11497	slr108_6043	696	227	90.44	96.04
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:21729:11578	hmp2011120623S_681	126	238	94.82	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:17087:11788	rdp1028_881443	109	82	58.57	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:13447:11821	slr108_6079	164	156	65.27	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:4714:11833	rdp1028_366881	502	228	91.20	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:18233:12085	slr108_17724	777	246	99.60	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:14426:12300	ncbibact2012011723S_3637	931	188	78.01	97.34
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:23942:12319	gg20110531_57045	453	103	56.59	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:8525:12488	slr108_15967	1509	155	61.75	91.61
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:8525:12488	slr108_18575	1650	74	29.48	91.89
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:6159:12712	slr108_6043	2325	123	60.59	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:22423:12786	hmp2011120623S_405	852	155	78.68	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:18347:12798	hmp2011120623S_195	1441	126	59.43	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:11429:12935	slr108_18759	275	178	82.79	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:17714:13363	hmp2011120623S_652	1660	66	44.90	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:5754:13677	hmp2011120623S_299	1668	81	49.39	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:15389:13770	ncbibact2012011723S_736	1301	166	68.31	99.40
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:20078:14788	slr108_12375	1372	121	56.81	98.35
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:15396:15247	rdp1028_1281455	114	175	69.72	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:17221:15706	slr108_6130	1540	131	73.60	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:24961:15817	hmp2011120623S_175	379	68	46.26	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:28388:15961	hmp2011120623S_447	1490	36	17.39	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:19843:15999	ncbibact2012011723S_286	277	186	76.54	94.62
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:8980:16412	hmp2011120623S_709	400	183	84.33	99.45
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:2709:16547	gg20110531_154241	752	128	76.19	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:22493:16760	slr108_1519	2325	183	100.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:25607:16789	gg20110531_425550	331	206	84.77	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:14352:16809	hmp2011120623S_651	1202	152	74.88	98.03
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:6825:16817	hmp2011120623S_543	1337	218	87.20	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:28595:16851	slr108_3526	1360	170	76.92	99.41
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:21168:16946	hmp2011120623S_131	875	66	44.90	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:21495:16972	gg20110531_38140	329	250	100.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:21416:17101	slr108_4548	701	250	100.00	98.80
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:5353:17187	slr108_7243	2566	62	39.49	95.16
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:18951:17471	hmp2011120623S_195	1476	61	42.96	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:13725:17624	hmp2011120623S_195	1484	55	40.44	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:8938:17656	slr108_6093	1546	202	82.79	99.50
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:28525:17881	gg20110531_703334	655	115	59.28	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:20231:17910	hmp2011120623S_573	904	139	62.05	97.84
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:12083:17978	ssr108_78165	4	80	48.78	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:24483:18126	ncbibact2012011723S_2401	1005	201	80.72	99.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:23765:18180	ncbibact2012011723S_3711	398	248	98.80	97.98
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:15042:18225	hmp2011120623S_287	1348	76	48.72	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:18055:18646	slr108_15947	670	92	53.80	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:24442:18800	hmp2011120623S_420	543	246	100.00	98.79
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:16246:19125	rdp1028_462017	591	99	53.80	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:12610:19181	hmp2011120623S_652	1867	58	42.65	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:4170:19184	rdp1028_1296964	313	251	100.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:28391:19210	ssr108_211104	710	103	73.05	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:25846:19417	slr108_15967	1181	112	65.88	95.54
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:15579:19635	slr108_4663	1257	164	79.61	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:12040:19691	hmp2011120623S_675	897	72	43.64	98.61
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:12040:19691	ncbibact2012011723S_3364	2061	58	35.15	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:24895:19704	rdp1028_1306863	1067	211	85.43	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:20329:19904	slr108_9036	1559	79	43.89	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:5025:20467	gg20110531_704124	557	195	82.98	98.97
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:4251:20615	hmp2011120623S_521	2092	44	33.33	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:19732:20701	hmp2011120623S_652	1672	44	35.20	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:9196:20968	hmp2011120623S_587	547	160	66.95	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:16745:21175	slr108_6151	467	110	56.70	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:10928:21242	hmp2011120623S_659	1434	250	100.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:11865:21375	hmp2011120623S_652	2302	82	50.62	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:10131:22088	slr108_6359	836	118	59.00	94.92
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:12167:22147	slr108_15332	402	219	87.60	93.61
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:12060:23168	slr108_13488	491	57	42.54	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:7726:23389	gg20110531_344946	681	194	82.55	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:25199:23440	ssr108_494402	966	165	77.83	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:25788:23503	hmp2011120623S_519	1530	108	57.75	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:18634:23665	slr108_5267	1616	175	75.11	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:5923:24059	slr108_15937	17	198	81.48	90.40
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:5149:24298	hmp2011120623S_652	1698	154	65.53	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:13855:24351	gg20110531_89779	729	140	64.22	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:21345:24805	hmp2011120623S_545	1434	108	58.38	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:7641:24989	hmp2011120623S_435	1620	142	62.56	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:16181:25182	slr108_507	1031	52	30.41	96.15
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:21366:25780	rdp1028_313628	592	66	46.15	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:8843:25813	slr108_17895	437	90	65.22	97.78
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:18762:26426	slr108_12126	151	66	33.85	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:9653:26472	hmp2011120623S_144	143	251	100.00	98.41
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:18291:26518	ncbibact2012011723S_483	105	163	79.51	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:17230:26685	hmp2011120623S_623	1500	245	98.79	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:20663:26685	slr108_17779	23	240	98.77	93.75
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:11762:27408	gg20110531_420275	1249	91	69.47	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:16828:27740	slr108_3735	2935	221	88.40	99.55
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:13834:27792	slr108_6359	1383	149	72.33	95.97
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:17837:27870	slr108_4577	1284	145	72.86	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1108:15443:28024	slr108_17667	84	247	100.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:16792:2171	slr108_6043	764	125	61.17	97.62
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:16227:3376	hmp2011120623S_652	1804	135	71.43	99.26
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:21524:3377	ncbibact2012011723S_3711	775	158	67.81	95.57
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:13936:3388	slr108_14746	1273	45	32.14	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:9101:3399	hmp2011120623S_135	242	61	42.66	98.36
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:17910:3961	ssr108_78153	1124	94	54.65	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:16750:4634	ncbibact2012011723S_3085	2600	141	69.12	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:9085:4754	rdp1028_603145	429	64	39.02	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:16904:4811	slr108_4608	806	124	62.94	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:16909:4905	hmp2011120623S_708	1547	77	47.53	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:19809:5454	slr108_3155	133	43	27.74	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:10926:5515	slr108_6471	2981	181	76.37	97.24
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:18002:5629	ncbibact2012011723S_1829	859	219	87.60	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:10848:5634	gg20110531_206930	217	64	44.44	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:26095:6447	rdp1028_1297293	756	138	63.59	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:17983:6551	gg20110531_420930	666	248	100.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:12181:6677	slr108_4659	1534	93	53.76	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:16952:6683	slr108_4533	444	251	100.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:20110:6796	ssr108_2118	1495	113	58.55	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:18529:6831	slr108_4638	2172	251	100.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:18921:6967	hmp2011120623S_287	1654	202	82.11	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:18103:7031	gg20110531_481643	607	147	65.62	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:4835:7100	hmp2011120623S_287	1739	86	36.29	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:22275:7133	ncbibact2012011723S_3364	1766	65	37.36	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:10929:7165	slr108_6130	1590	81	50.62	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:19011:7262	ssr108_189358	1268	221	89.11	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:19011:7262	ssr108_159692	1505	30	12.10	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:7539:7417	hmp2011120623S_528	478	246	100.00	99.19
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:5914:7727	slr108_4683	2646	103	56.59	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:17270:7757	slr108_15975	835	183	80.97	97.27
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:13429:7760	rdp1028_1298576	617	172	74.46	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:18547:8127	ncbibact2012011723S_3799	722	72	47.37	93.06
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:18615:8258	hmp2011120623S_543	1476	124	61.69	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:9377:8393	hmp2011120623S_582	1439	157	66.53	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:13209:8531	slr108_6079	173	175	77.78	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:17455:8566	slr108_8587	2988	56	41.18	98.21
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:4461:8658	slr108_6047	1505	251	100.00	99.20
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:8776:8726	rdp1028_547296	297	192	77.42	99.48
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:6230:8918	hmp2011120623S_195	1317	250	100.00	99.60
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:25133:8929	hmp2011120623S_422	126	240	96.00	99.17
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:22926:8967	slr108_15332	449	144	64.57	90.28
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:12661:9126	hmp2011120623S_288	1819	110	68.75	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:7673:9229	hmp2011120623S_375	550	49	33.79	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:16937:9501	hmp2011120623S_404	1404	109	57.37	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:21065:9821	hmp2011120623S_517	2585	199	86.90	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:28619:10129	slr108_15248	2114	79	50.97	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:15030:10565	ssr108_63624	819	97	55.43	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:5276:10837	hmp2011120623S_652	2307	141	94.63	98.58
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:16825:10927	hmp2011120623S_607	1752	140	63.93	98.57
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:12296:11054	slr108_3719	329	187	75.71	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:5189:11513	hmp2011120623S_57	2626	251	100.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:19301:11743	ncbibact2012011723S_359	2673	95	62.50	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:15761:12099	hmp2011120623S_623	1236	134	72.04	99.25
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:25240:12132	ncbibact2012011716S_4590	728	95	73.08	92.63
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:23868:12241	hmp2011120623S_623	1590	172	68.53	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:6637:12255	slr108_4548	2660	44	34.38	95.45
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:6394:12286	hmp2011120623S_265	1314	250	100.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:17156:12846	slr108_6359	1361	182	73.09	96.70
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:8500:13159	slr108_1073	1137	229	91.24	99.56
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:5398:13168	hmp2011120623S_668	1405	100	56.18	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:15695:13552	hmp2011120623S_684	1510	66	45.52	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:11181:13659	slr108_15967	759	108	57.45	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:22154:13683	hmp2011120623S_529	1266	55	41.35	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:22585:13714	slr108_6131	1426	250	100.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:6605:13952	gg20110531_762767	14	98	54.14	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:20402:13961	ncbibact2012011723S_1599	1529	251	100.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:16413:13968	hmp2011120623S_195	1404	110	57.89	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:26118:14117	slr108_12317	1303	103	56.28	97.09
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:8390:14309	slr108_7962	215	151	64.53	97.35
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:26624:14933	gg20110531_81584	1191	141	75.81	93.62
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:3613:15443	slr108_3447	1963	236	94.78	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:22673:15531	hmp2011120623S_195	1367	251	100.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:11568:15629	hmp2011120623S_146	1579	140	74.07	99.29
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:18334:15953	ssr108_248618	800	130	61.61	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:5400:16046	rdp1028_1315831	93	234	93.23	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:12437:16064	hmp2011120623S_175	100	207	82.80	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:18801:16447	ncbibact2012011723S_3272	1550	82	49.10	98.78
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:11612:16483	ncbibact2012011723S_1557	1007	251	99.60	93.23
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:16307:16556	slr108_1156	57	249	100.00	89.20
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:19165:16745	hmp2011120623S_9	1522	225	89.64	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:24668:16754	slr108_11781	1594	68	42.77	95.59
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:6311:16853	hmp2011120623S_652	2327	106	57.30	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:2140:16895	ncbibact2012011723S_3711	79	159	66.25	94.97
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:2140:16895	slr108_3549	165	42	17.50	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:9609:17084	hmp2011120623S_659	1362	47	36.72	97.87
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:25919:17087	ncbibact2012011723S_2763	852	161	76.56	96.27
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:22940:17188	ncbibact2012011723S_483	1868	141	71.57	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:23447:17233	ncbibact2012011723S_2401	124	77	34.53	98.70
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:27915:17301	slr108_4663	1254	104	70.27	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:8470:17328	slr108_4659	1439	189	77.14	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:22290:17380	ssr108_560591	1626	107	56.61	99.07
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:25299:17603	hmp2011120623S_543	1377	165	67.07	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:12232:17778	hmp2011120623S_684	1495	185	74.90	98.38
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:12232:17778	hmp2011120623S_684	1523	68	27.53	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:9586:17837	hmp2011120623S_195	1385	154	74.40	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:17244:17945	rdp1028_747840	68	251	100.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:22704:18018	hmp2011120623S_528	124	194	80.50	98.45
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:12355:18078	ncbibact2012011723S_3364	835	73	47.40	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:26523:18612	slr108_18756	2772	35	30.43	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:12379:18871	slr108_4745	371	141	77.47	97.87
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:13596:18917	ncbibact2012011723S_2401	1290	37	29.37	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:17347:18930	ncbibact2012011723S_1599	1547	218	87.20	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:18570:19106	slr108_15967	1451	161	76.30	89.09
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:4825:19231	rdp1028_1302977	22	209	100.00	99.04
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:16443:19612	ncbibact2012011723S_286	257	119	60.10	96.64
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:16443:19612	ncbibact2012011723S_1327	248	82	41.41	95.12
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:25789:19856	gg20110531_74724	78	146	75.26	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:21715:19979	slr108_14430	380	40	27.78	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:21894:20145	slr108_3343	1612	153	65.95	98.69
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:19824:20233	slr108_17666	3098	161	67.08	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:9022:20407	gg20110531_190873	225	243	96.81	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:5264:20790	slr108_865	488	82	49.10	98.78
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:20478:21193	ncbibact2012011723S_3364	1745	74	48.05	95.95
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:22981:21788	slr108_7962	168	175	69.72	94.86
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:25221:21958	rdp1028_545612	6	146	64.89	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:8926:22010	slr108_12318	1821	65	36.52	93.85
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:16078:22129	slr108_12540	1987	52	40.31	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:17213:22488	slr108_6077	168	251	100.00	96.41
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:23357:22489	slr108_13056	1741	71	34.30	90.14
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:10478:22722	hmp2011120623S_528	1592	138	70.41	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:17721:23067	hmp2011120623S_195	1425	88	52.07	98.86
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:20861:23299	ncbibact2012011723S_3364	1519	82	50.93	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:22398:23385	hmp2011120623S_708	1531	93	53.14	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:9658:23791	ncbibact2012011723S_3272	1504	85	53.12	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:8609:23927	hmp2011120623S_653	1647	158	79.00	99.37
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:21304:23998	ncbibact2012011723S_1484	1310	160	64.52	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:20230:24656	ssr108_5877	1481	90	54.22	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:21603:24699	gg20110531_87752	34	132	75.43	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:16165:24712	rdp1028_1297642	676	215	88.11	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:12598:24975	gg20110531_312282	1111	101	57.39	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:20564:25721	ncbibact2012011723S_2401	292	182	77.12	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:20564:25721	ncbibact2012011723S_2401	149	59	25.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:1109:16881:25933	slr108_4869	1875	62	38.51	100.00
