cpd00001	h2o
cpd06118	Mesembrenone
cpd06119	Mesembrine
cpd06120	Mesembrinol
cpd06121	Mitragynine
cpd06122	Mitraphylline
cpd06123	Murrayanine
cpd06124	Ochrolifuanine A
cpd06125	Olivacine
cpd06126	Perlolyrine
cpd06127	Physovenine
cpd06128	Psychotridine
cpd06129	Quadrigemine A
cpd06130	Quebrachamine
cpd06131	Rhyncophylline
cpd06132	Roxburghine B
cpd06133	Rutecarpine
cpd06134	Sarpagine
cpd06135	Sempervirine
cpd06136	Serpentine
cpd06137	Tabernamine
cpd06138	Tetrahydroharmine
cpd06139	Tabersonine
cpd06140	Thienodolin
cpd06141	Toxiferine I
cpd06142	Trichotomine
cpd06143	Tubulosine
cpd06144	Usambarensine
cpd06145	Usambarine
cpd06146	Vincamine
cpd06147	Voacamine
cpd06148	Vobasine
cpd06149	Vobtusine
cpd06150	Vomicine
cpd06151	Yohimbine
cpd06152	Decuroside III
cpd06153	Decursin
cpd06154	Decursinol
cpd06155	Dihydrosamidin
cpd06156	Disenecionyl cis-khellactone
cpd06157	(3R,4R)-3-Epoxyangeloyloxy-4-acetoxy-3,4-dihydroseselin
cpd06158	Esculetin
cpd06159	Esculin
cpd06160	Fraxetin
cpd06161	Fraxin
cpd06162	Heliettin
cpd06163	Herniarin
cpd06164	Imperatorin
cpd06165	Isosamidin
cpd06166	Leptodactylone
cpd06167	Libanorin
cpd06168	Luvangetin
cpd06169	Tabernanthine
cpd06170	Mammeisin
cpd06171	Marmesin
cpd06172	Micromelin
cpd06173	Nodakenetin
cpd06174	Nodakenin
cpd06175	Osthol
cpd06176	Ostruthin
cpd06177	Oxypeucedanin
cpd06178	Peucedanin
cpd06179	Peucenidin
cpd06180	Pimpinellin
cpd06181	Absinthin
cpd06182	Achillin
cpd06183	Acroptilin
cpd06184	Alantolactone
cpd06185	Alatolide
cpd06186	Amaralin
cpd06187	Ambrosin
cpd06188	Angustibalin
cpd06189	Anisatin
cpd06190	Arbusculin A
cpd06191	Archangelolide
cpd06192	Arctiopicrin
cpd06193	Arctolide
cpd06194	Arnicolide A
cpd06195	Aromaticin
cpd06196	Artabsin
cpd06197	Artecanin
cpd06198	Arteglasin A
cpd06199	Artemisiifolin
cpd06200	Ficusin
cpd06201	so2
cpd06202	Pteryxin
cpd06203	Rutamarin
cpd06204	Rutarin
cpd06205	Samidin
cpd06206	Scoparone
cpd06207	Seselin
cpd06208	5,6,7-Trimethoxycoumarin
cpd06209	Trioxsalen
cpd06210	Umbelliferone
cpd06211	Visnadin
cpd06212	Xanthyletin
cpd06213	Abyssinone I
cpd06214	Abyssinone V
cpd06215	Afzelechin
cpd06216	2-Hydroxychalcone
cpd06217	Actinodaphine
cpd06218	Adiantifoline
cpd06219	(+)-Adlumine
cpd06220	Aknadicine
cpd06221	Alamarine
cpd06222	Alangicine
cpd06223	Alangimarckine
cpd06224	Alangimarine
cpd06225	Alangiside
cpd06226	Alpinine
cpd06227	thfglu
cpd06228	Amurensine
cpd06229	Amurine
cpd06230	Ancistrocladine
cpd06231	Angoline
cpd06232	Ankorine
cpd06233	Anolobine
cpd06234	Anonaine
cpd06235	(-)-Apoglaziovine
cpd06236	(-)-Argemonine
cpd06237	Armepavine
cpd06238	Atheroline
cpd06239	Artemisin
cpd06240	Artemorin
cpd06241	Autumnolide
cpd06242	Atherospermidine
cpd06243	Backebergine
cpd06244	Baileyin
cpd06245	Bakkenolide A
cpd06246	Budlein A
cpd06247	Bebeerine
cpd06248	Calaxin
cpd06249	Canin
cpd06250	Chamissonin
cpd06251	Chamissonin diacetate
cpd06252	Berbamine
cpd06253	Chlorochrymorin
cpd06254	Chlorohyssopifolin A
cpd06255	Berberastine
cpd06256	Chromolaenide
cpd06257	Cnicin
cpd06258	Conchosin A
cpd06259	Bicuculline
cpd06260	Boldine
cpd06261	Bracteoline
cpd06262	Bulbocapnine
cpd06263	(-)-Caaverine
cpd06264	Calafatimine
cpd06265	Cancentrine
cpd06266	Capaurine
cpd06267	Capnoidine
cpd06268	Conchosin B
cpd06269	Confertiflorin
cpd06270	Carnegine
cpd06271	Confertifolin
cpd06272	Caseadine
cpd06273	Confertin
cpd06274	Coriamyrtin
cpd06275	Cassyfiline
cpd06276	Coronopilin
cpd06277	Costunolide
cpd06278	alpha-Cyclocostunolide
cpd06279	beta-Cyclocostunolide
cpd06280	Cynaropicrin
cpd06281	Damsin
cpd06282	Dehydrocostus lactone
cpd06283	Deoxyelephantopin
cpd06284	(+)-Cassythicine
cpd06285	Cephaeline
cpd06286	Cepharanthine
cpd06287	8-Deoxylactucin
cpd06288	Corpaine
cpd06289	Desacetoxymatricarin
cpd06290	Desacetyleupaserrin
cpd06291	Dihydrogriesenin
cpd06292	Dihydromikanolide
cpd06293	Cularicine
cpd06294	Drimenin
cpd06295	Cularidine
cpd06296	Eleganin
cpd06297	Elephantin
cpd06298	Elephantopin
cpd06299	Encelin
cpd06300	Enhydrin
cpd06301	Eremanthin
cpd06302	Eremantholide A
cpd06303	Eremofrullanolide
cpd06304	Eremophilenolide
cpd06305	Cularimine
cpd06306	Cularine
cpd06307	Erioflorin acetate
cpd06308	Erioflorin methacrylate
cpd06309	Eriolangin
cpd06310	Daphnandrine
cpd06311	Eupachlorin
cpd06312	Eupachlorin acetate
cpd06313	Daphnoline
cpd06314	Dauricine
cpd06315	Emetamine
cpd06316	Emetine
cpd06317	Erysonine
cpd06318	Erysotrine
cpd06319	Erythratidine
cpd06320	Eupachloroxin
cpd06321	Eschscholtzidine
cpd06322	Eupacunin
cpd06323	Eupacunolin
cpd06324	Eupacunoxin
cpd06325	Fagaridine
cpd06326	Eupaformonin
cpd06327	Eupaformosanin
cpd06328	Eupahyssopin
cpd06329	Euparotin
cpd06330	Euparotin acetate
cpd06331	Eupaserrin
cpd06332	Eupatocunin
cpd06333	Fagaronine
cpd06334	Eupatocunoxin
cpd06335	Eupatolide
cpd06336	Fetidine
cpd06337	Eupatoriopicrin
cpd06338	Eupatoroxin
cpd06339	Fumaricine
cpd06340	Gigantine
cpd06341	Glaucine
cpd06342	10-epi-Eupatoroxin
cpd06343	Eupatundin
cpd06344	Euponin
cpd06345	Farinosin
cpd06346	Fastigilin B
cpd06347	Fastigilin C
cpd06348	Florilenalin
cpd06349	Frullanolide
cpd06350	Gaillardin
cpd06351	Geigerin
cpd06352	Glaziovine
cpd06353	Gyrocarpine
cpd06354	Hasubanonine
cpd06355	Heliamine
cpd06356	Hernandezine
cpd06357	(-)-alpha-Hydrastine
cpd06358	Glaucolide A
cpd06359	Ipecoside
cpd06360	Glaucolide B
cpd06361	Glechomanolide
cpd06362	Goyazensolide
cpd06363	Gradolide
cpd06364	Graminiliatrin
cpd06365	Granilin
cpd06366	Asebogenin
cpd06367	Grosshemin
cpd06368	Helenalin
cpd06369	Heliangin
cpd06370	Hiyodorilactone A
cpd06371	7alpha-Hydroxydehydrocostus lactone
cpd06372	Hydroxyvernolide
cpd06373	Auriculoside
cpd06374	Betagarin
cpd06375	Hymenoflorin
cpd06376	Hymenolin
cpd06377	Hymenoxon
cpd06378	Inulicin
cpd06379	Isoalantolactone
cpd06380	Isohelenol
cpd06381	Isomontanolide
cpd06382	Isotenulin
cpd06383	Ivalin
cpd06384	Lactucin
cpd06385	Lactupicrin
cpd06386	Laserolide
cpd06387	Laurenobiolide
cpd06388	Liatrin
cpd06389	Ligulatin B
cpd06390	Linderane
cpd06391	Linifolin A
cpd06392	Lipiferolide
cpd06393	Ludovicin A
cpd06394	Matricin
cpd06395	Melampodin A
cpd06396	Melampodinin
cpd06397	Mellitoxin
cpd06398	Mexicanin E
cpd06399	Mexicanin I
cpd06400	Broussin
cpd06401	Michelenolide
cpd06402	Micheliolide
cpd06403	Microhelenin A
cpd06404	Microhelenin C
cpd06405	Microlenin
cpd06406	Mikanolide
cpd06407	Molephantin
cpd06408	Molephantinin
cpd06409	Multigilin
cpd06410	Multiradiatin
cpd06411	Multistatin
cpd06412	Niveusin C
cpd06413	Nobilin
cpd06414	Oblongolide
cpd06415	Onopordopicrin
cpd06416	Orizabin
cpd06417	Ovatifolin
cpd06418	Parthenin
cpd06419	Broussonin C
cpd06420	Paucin
cpd06421	1-Peroxyferolide
cpd06422	Phantomolin
cpd06423	Picrotin
cpd06424	Picrotoxinin
cpd06425	Pleniradin
cpd06426	Plenolin
cpd06427	Polhovolide
cpd06428	Provincialin
cpd06429	Pseudoivalin
cpd06430	Pycnolide
cpd06431	Pyrethrosin
cpd06432	Quadrone
cpd06433	Artemisinin
cpd06434	Radiatin
cpd06435	Ridentin
cpd06436	Isoboldine
cpd06437	Salonitenolide
cpd06438	Isochondrodendrine
cpd06439	Santamarin
cpd06440	beta-Santonin
cpd06441	Isococculidine
cpd06442	Saupirin
cpd06443	Scorpioidin
cpd06444	Isocorydine
cpd06445	Isothebaine
cpd06446	Spicatin
cpd06447	Stramonin B
cpd06448	Jatrorrhizine
cpd06449	Tagitinin F
cpd06450	(-)-Laudanidine
cpd06451	Tamaulipin A
cpd06452	Tenulin
cpd06453	Laudanosine
cpd06454	Tetraneurin A
cpd06455	Tetraneurin E
cpd06456	Thapsigargin
cpd06457	Tomentosin
cpd06458	Trilobolide
cpd06459	Tulipinolide
cpd06460	Laurifine
cpd06461	epi-Tulipinolide
cpd06462	Liriodenine
cpd06463	epi-Tulipinolide diepoxide
cpd06464	Longifolonine
cpd06465	Tutin
cpd06466	Lophocerine
cpd06467	Ursiniolide A
cpd06468	Lophophorine
cpd06469	Vermeerin
cpd06470	(+)-Luguine
cpd06471	Vernodalin
cpd06472	Vernodalol
cpd06473	Vernoflexin
cpd06474	Vernoflexuoside
cpd06475	Macoline
cpd06476	Magnoflorine
cpd06477	Vernolepin
cpd06478	Vernolide
cpd06479	Vernomenin
cpd06480	Vernomygdin
cpd06481	Viguiestenin
cpd06482	Viscidulin B
cpd06483	Mecambrine
cpd06484	(+)-Mecambroline
cpd06485	Thalmidine
cpd06486	Narceine
cpd06487	Noscapine
cpd06488	Narcotoline
cpd06489	Neopine
cpd06490	Nitidine
cpd06491	Obaberine
cpd06492	Ochotensine
cpd06493	Oxyacanthine
cpd06494	Parfumine
cpd06495	Vulgarin
cpd06496	Xanthatin
cpd06497	Xanthinin
cpd06498	Xanthumin
cpd06499	Pellotine
cpd06500	Xerantholide
cpd06501	Zaluzanin C
cpd06502	Zexbrevin B
cpd06503	Phaeantharine
cpd06504	Pilocereine
cpd06505	Polycarpine
cpd06506	(+)-Pronuciferine
cpd06507	Psychotrine
cpd06508	Pukateine
cpd06509	Butin
cpd06510	Pycnamine
cpd06511	Butrin
cpd06512	Catechin 7-O-beta-D-xyloside
cpd06513	Davidigenin
cpd06514	Rhoeadine
cpd06515	Levomenol
cpd06516	Botrydial
cpd06517	Buddledin A
cpd06518	Rodiasine
cpd06519	beta-Cadinene
cpd06520	Canellal
cpd06521	Capsidiol
cpd06522	Carotol
cpd06523	Caryophyllene
cpd06524	alpha-Cedrene
cpd06525	Cedrol
cpd06526	Centarol
cpd06527	Chamazulene
cpd06528	Rugosinone
cpd06529	alpha-Chamigrene
cpd06530	Diffutin
cpd06531	beta-Chamigrene
cpd06532	Cinnamodial
cpd06533	Copaene
cpd06534	(-)-Salsoline
cpd06535	7,4-Dihydroxyflavan
cpd06536	Salsolinol
cpd06537	Sinomenine
cpd06538	2,6-Dihydroxy-4-methoxydihydrochalcone
cpd06539	Cuauhtemone
cpd06540	7,3-Dihydroxy-4-methoxy-8-methylflavan
cpd06541	alpha-Cubebene
cpd06542	beta-Cubebene
cpd06543	alpha-Curcumene
cpd06544	7,4-Dihydroxy-8-methylflavan
cpd06545	Cycloeudesmol
cpd06546	Daucol
cpd06547	Debneyol
cpd06548	Tetrandrine
cpd06549	Thalicarpine
cpd06550	Thalidasine
cpd06551	Dehydrojuvabione
cpd06552	Dehydromyodesmone
cpd06553	Thalmine
cpd06554	Dehydrongaione
cpd06555	Thalsimine
cpd06556	Diacetoxyscirpenol
cpd06557	alpha-Eudesmol
cpd06558	beta-Eudesmol
cpd06559	alpha-Farnesene
cpd06560	beta-Farnesene
cpd06561	Tiliacorine
cpd06562	Fumagillin
cpd06563	Trilobine
cpd06564	Xylopine
cpd06565	Xylopinine
cpd06566	Germacrene B
cpd06567	Glutinosone
cpd06568	Ovalicin
cpd06569	Guaiazulene
cpd06570	Guaiol
cpd06571	Helminthosporal
cpd06572	Helminthosporol
cpd06573	Helminthosporoside A
cpd06574	Hemigossypol
cpd06575	Hernandulcin
cpd06576	Himachalol
cpd06577	Hirsutic acid C
cpd06578	Humulene
cpd06579	10beta-Hydroxy-6beta-isobutyrylfuranoeremophilane
cpd06580	Hydroxyisopatchoulenone
cpd06581	Illudin M
cpd06582	Illudin S
cpd06583	(+)-Ngaione
cpd06584	alpha-Irone
cpd06585	Isocaryophyllene
cpd06586	Isovelleral
cpd06587	Juvabione
cpd06588	Juvenile hormone III
cpd06589	Lacinilene C 7-methyl ether
cpd06590	Lactaroviolin
cpd06591	Laserpitin
cpd06592	Ledol
cpd06593	Longifolene
cpd06594	Lubimin
cpd06595	Marasmic acid
cpd06596	Mukaadial
cpd06597	Nerolidol
cpd06598	Patchouli alcohol
cpd06599	Petasin
cpd06600	Phaseic acid
cpd06601	Phomenone
cpd06602	Phytuberin
cpd06603	Pinguisone
cpd06604	Piperdial
cpd06605	Polygodial
cpd06606	Rhipocephalin
cpd06607	Rishitin
cpd06608	Roridin A
cpd06609	Rugosal
cpd06610	beta-Santalene
cpd06611	alpha-Santalol
cpd06612	beta-Santalol
cpd06613	Sclerosporin
cpd06614	Seiricardine A
cpd06615	beta-Selinene
cpd06616	Senegalensin
cpd06617	Shiromodiol diacetate
cpd06618	Dracorubin
cpd06619	(-)-Epicatechin
cpd06620	ent-Epicatechin
cpd06621	alpha-Sinensal
cpd06622	beta-Sinensal
cpd06623	Epigallocatechin 3-gallate
cpd06624	Eriocitrin
cpd06625	Sirenin
cpd06626	Farrerol
cpd06627	Fisetinidol
cpd06628	Fisetinin-3,4-diol
cpd06629	Solavetivone
cpd06630	T-2 Toxin
cpd06631	Tetradymol
cpd06632	Thujopsene
cpd06633	Trichodermin
cpd06634	Trichothecin
cpd06635	Valerenic acid
cpd06636	alpha-Vetivone
cpd06637	beta-Vetivone
cpd06638	Verrucarin A
cpd06639	Vomitoxin
cpd06640	Warburganal
cpd06641	alpha-Ylangene
cpd06642	Zingiberene
cpd06643	Garbanzol
cpd06644	Glabranin
cpd06645	Glepidotin B
cpd06646	Glycyphyllin
cpd06647	Ciratin
cpd06648	Homoeriodictyol
cpd06649	7-Hydroxyflavan
cpd06650	Isochamaejasmin
cpd06651	Isouvaretin
cpd06652	Kazinol A
cpd06653	Kolaflavanone
cpd06654	Liquiritigenin
cpd06655	Manniflavanone
cpd06656	6-Methoxyaromadendrin 3-O-acetate
cpd06657	Agnuside
cpd06658	Allamandin
cpd06659	Amarogentin
cpd06660	Antirrhinoside
cpd06661	Asperuloside
cpd06662	6-Methoxytaxifolin
cpd06663	Aucubin
cpd06664	Boschnialactone
cpd06665	Catalpol
cpd06666	2-O-Methylodoratol
cpd06667	Catalposide
cpd06668	Didrovaltrate
cpd06669	Dolichodial
cpd06670	Fulvoplumierin
cpd06671	Gardenoside
cpd06672	Genipin
cpd06673	Geniposide
cpd06674	Gentiopicrin
cpd06675	Harpagoside
cpd06676	Ipolamiide
cpd06677	(+)-Iridodial
cpd06678	Iridomyrmecin
cpd06679	Isoplumericin
cpd06680	Monotropein
cpd06681	Naringin
cpd06682	(+)-Neomatatabiol
cpd06683	Nepetalactone cis-trans-form
cpd06684	Nepetalactone trans-cis-form
cpd06685	Narirutin
cpd06686	Oleuropein
cpd06687	Paederoside
cpd06688	Plumericin
cpd06689	Plumieride
cpd06690	Scandoside methyl ester
cpd06691	Specionin
cpd06692	Swertiamarin
cpd06693	Valtrate
cpd06694	Verbenalin
cpd06695	Neoastilbin
cpd06697	Neoeriocitrin
cpd06698	Neohesperidin
cpd06699	Odoratol
cpd06700	Phellamurin
cpd06701	Cyclohex-2,5-diene-1-carboxyl-CoA
cpd06702	Cyclohex-1,4-diene-1-carboxyl-CoA
cpd06703	Cyclohex-1-ene-1-carboxyl-CoA
cpd06704	2-Hydroxycyclohexane-1-carboxyl-CoA
cpd06705	2-Oxocyclohexane-1-carbonyl-CoA
cpd06706	Cyanobenzene
cpd06707	Benzamide
cpd06708	Benzylsuccinate
cpd06709	Benzylsuccinyl-CoA
cpd06710	E-Phenylitaconyl-CoA
cpd06711	(Hydroxymethylphenyl)succinyl-CoA
cpd06712	Benzoylsuccinyl-CoA
cpd06713	6-Ketoxycyclohex-1-ene-1-carboxyl-CoA
cpd06714	Hexahydrobenzoic acid
cpd06715	Cyclohexane-1-carboxyl-CoA
cpd06716	2,6-Dihydroxycyclohexane-1-carboxyl-CoA
cpd06717	6-Oxo-2-hydroxycyclohexane-1-carboxyl-CoA
cpd06718	Pinobanksin
cpd06719	Pinocembrin
cpd06720	Pinocembrin 7-rhamnosylglucoside
cpd06721	Piperaduncin B
cpd06722	Poncirin
cpd06723	5-Prenylhomoeriodictyol
cpd06724	6-Prenylnaringenin
cpd06725	Sakuranetin
cpd06726	Sanggenon C
cpd06727	Sanggenon D
cpd06728	Ascaridole
cpd06729	(1S,2R,4S)-(-)-Bornyl acetate
cpd06730	Car-3-ene
cpd06731	Carvacrol
cpd06732	Carvone oxide
cpd06733	Chrysanthemic acid
cpd06734	Chrysanthenone
cpd06735	1,8-Cineol
cpd06736	Cinerin I
cpd06737	Cinerin II
cpd06738	Neral
cpd06739	(R)-(+)-Citronellal
cpd06740	beta-Citronellol
cpd06741	Acrifoline
cpd06742	Annofoline
cpd06743	Annotine
cpd06744	1,2-Dihydroxymint lactone
cpd06745	Diosphenol
cpd06746	Annotinine
cpd06747	Carolinianine
cpd06748	Evodone
cpd06749	Fenchone
cpd06750	Cernuine
cpd06751	Geranyl acetate
cpd06752	Fawcettidine
cpd06753	Linalyl acetate
cpd06754	Fawcettimine
cpd06755	Flabellidine
cpd06756	Huperzine B
cpd06757	Inundatine
cpd06758	Menthofuran
cpd06759	Lucidine B
cpd06760	Menthyl acetate
cpd06761	Nerol
cpd06762	Luciduline
cpd06763	beta-Ocimene
cpd06764	Lycocernuine
cpd06765	(R)-(-)-alpha-Phellandrene
cpd06766	Lycodine
cpd06767	(+)-beta-Phellandrene
cpd06768	Lycofawcine
cpd06769	Lycoflexine
cpd06771	Lyconnotine
cpd06773	Lycopodine
cpd06774	Pinocarvone
cpd06775	d-Piperitone
cpd06776	Magellanine
cpd06777	Piquerol A
cpd06778	Megastachine
cpd06779	alpha-Obscurine
cpd06780	beta-Obscurine
cpd06781	Serratanine B
cpd06782	Phlegmarine
cpd06783	Pulegone
cpd06784	Pyrethrin II
cpd06785	Sauroxine
cpd06786	Rotundifolone
cpd06787	Selagine
cpd06788	alpha-Terpinene
cpd06789	Serratanidine
cpd06790	gamma-Terpinene
cpd06791	Serratine
cpd06792	(R)-(+)-alpha-Terpineol
cpd06793	Spirolucidine
cpd06794	Hinokitiol
cpd06795	gamma-Thujaplicin
cpd06796	Thujone
cpd06797	Acanthicifoline
cpd06798	Thymol
cpd06799	Thymyl acetate
cpd06800	Actinidine
cpd06801	Umbellulone
cpd06802	Arenaine
cpd06803	Verbenone
cpd06804	Bakankoside
cpd06805	Boschniakine
cpd06806	Acrovestone
cpd06807	Arnebinol
cpd06808	Aucuparin
cpd06809	Bergenin
cpd06810	Brazilin
cpd06811	3-Butylidene-7-hydroxyphthalide
cpd06812	Cleomiscosin A
cpd06813	Cyperine
cpd06814	Daphneticin
cpd06815	5,6-Dehydrokawain
cpd06816	Dihydromethysticin
cpd06817	Euglobal-Ia1
cpd06818	Flossonol
cpd06819	Garcinol
cpd06820	Goniothalenol
cpd06821	Haematoxylin
cpd06822	Haemocorin
cpd06823	Cantleyine
cpd06824	Cassinine
cpd06825	Catheduline E2
cpd06826	Heritonin
cpd06827	Celapanine
cpd06828	(+)-8-Hydroxycalamenene
cpd06829	Strobopinin
cpd06830	Chaksine
cpd06831	Hypercalin B
cpd06832	Karwinaphthol B
cpd06833	Dendrobine
cpd06834	Karwinskione
cpd06835	Deoxynupharidine
cpd06836	Enicoflavine
cpd06837	Kawain
cpd06838	Kolanone
cpd06839	Fabianine
cpd06840	Lapachenole
cpd06841	Maclurin
cpd06842	Methysticin
cpd06843	Monocerin
cpd06844	Musizin
cpd06845	Ochratoxin A
cpd06846	Ohioensin-A
cpd06847	Gentianadine
cpd06848	Orthosporin
cpd06849	Paeoniflorin
cpd06850	Gentianaine
cpd06851	Gentianamine
cpd06852	Gentioflavine
cpd06853	Polygonolide
cpd06854	Purpurogallin
cpd06855	Rhododendrin
cpd06856	Robustadial A
cpd06857	Taxifolin 3-O-acetate
cpd06858	Robustaol A
cpd06859	Sarothralin
cpd06860	Tephrowatsin A
cpd06861	Stypandrol
cpd06862	Theasinensin A
cpd06863	Tremulacin
cpd06864	2,4,8-Trihydroxy-1-tetralone
cpd06865	2,4,6-Trihydroxy-3-formyldihydrochalcone
cpd06866	Uncinatone
cpd06867	Vismione D
cpd06868	Uvaretin
cpd06869	Xanthochymol
cpd06870	Yangonin
cpd06871	Zearalenone
cpd06872	Acerosin
cpd06873	Zinnolide
cpd06874	N-(p-Hydroxyphenethyl)actinidine
cpd06875	Jasminine
cpd06876	Rhexifoline
cpd06877	beta-Skytanthine
cpd06878	Tecomine
cpd06879	Tecostanine
cpd06880	Thiobinupharidine
cpd06881	Valerianine
cpd06882	Wilfordine
cpd06883	Adouetine X
cpd06884	Adouetine Y
cpd06885	Adouetine Z
cpd06886	Americine
cpd06887	Amphibine A
cpd06888	Amphibine B
cpd06889	Aralionine A
cpd06890	Canthiumine
cpd06891	Ceanothine B
cpd06892	Crenatine A
cpd06893	Frangulanine
cpd06894	Hymenocardine
cpd06895	Integerrenine
cpd06896	Integerressine
cpd06897	Integerrine
cpd06898	Lasiodine A
cpd06899	Mucronine A
cpd06900	Mucronine B
cpd06901	Nummularine F
cpd06902	Pandamine
cpd06903	Sativanine B
cpd06904	Scutianine F
cpd06905	Zizyphine A
cpd06906	Zizyphine F
cpd06907	Agathisflavone
cpd06908	Amentoflavone
cpd06909	Apigenin dimethylether
cpd06910	Apigenin 7-(6-malonylglucoside)
cpd06911	Axillarin
cpd06912	Azaleatin
cpd06913	Baicalein
cpd06914	Baicalein 5,6,7-trimethyl ether
cpd06915	Baicalin
cpd06916	Carlinoside
cpd06917	Chlorflavonin
cpd06918	Chrysin
cpd06919	5,7-Dimethoxyflavone
cpd06920	Chrysosplenetin
cpd06921	Chrysosplenol C
cpd06922	Cirsilineol
cpd06923	Cirsiliol
cpd06924	Cupressuflavone
cpd06925	Dasytrichone
cpd06926	Datiscetin
cpd06927	5-Deoxykaempferol
cpd06928	Diosmetin
cpd06929	Diosmin
cpd06930	Eupatilin
cpd06931	Fisetin
cpd06932	Fisetin 8-C-glucoside
cpd06933	Flavone
cpd06934	Galangin
cpd06935	Galangin 3,5,7-trimethyl ether
cpd06936	Genkwanin
cpd06937	Geraldone
cpd06938	Ginkgetin
cpd06939	Glepidotin A
cpd06940	Gossypetin 8-rhamnoside
cpd06941	Gossypin
cpd06942	Athyriol
cpd06943	Bellidifolin
cpd06944	Calophyllin B
cpd06945	Dehydrocycloguanandin
cpd06946	Demethylbellidifolin
cpd06947	Hinokiflavone
cpd06948	Dinatin
cpd06949	6-Deoxyjacareubin
cpd06950	3,5-Dimethoxy-1,6-dihydroxyxanthone
cpd06951	Euxanthone
cpd06952	Gambogic acid
cpd06953	Gartanin
cpd06954	Gentiacaulein
cpd06955	Gentisein
cpd06956	Gentisin
cpd06957	Irisxanthone
cpd06958	6-Hydroxykaempferol
cpd06959	Isoathyriol
cpd06960	Isogentisin
cpd06961	1-Isomangostin
cpd06962	6-Hydroxyluteolin
cpd06963	Hyperin
cpd06964	Jacareubin
cpd06965	Lancerin
cpd06966	Macluraxanthone
cpd06967	Chinomin
cpd06968	Hypolaetin
cpd06969	Isoetin
cpd06970	Mangostin
cpd06971	Mesuaxanthone A
cpd06972	Mesuaxanthone B
cpd06973	2-O-Methylswertianin
cpd06974	Isorhamnetin
cpd06975	Morellin
cpd06976	Norathyriol
cpd06977	Norlichexanthone
cpd06978	Norswertianin
cpd06979	Norswertianolin
cpd06980	Psorospermin
cpd06981	Swerchirin
cpd06982	Swertianin
cpd06983	Swertianolin
cpd06984	1,3,5-Trihydroxyxanthone
cpd06985	Tripteroside
cpd06986	Isoscutellarein
cpd06987	Kaempferide
cpd06988	Kuwanone G
cpd06989	Kuwanone H
cpd06990	(S)-usnate
cpd06991	Lucenin-2
cpd06992	Luteolin 7-O-(6-malonylglucoside)
cpd06993	6-Methoxyluteolin 7-rhamnoside
cpd06994	Morin
cpd06995	Morusin
cpd06996	Myricetin
cpd06997	Myricitrin
cpd06998	Neocarlinoside
cpd06999	Neoschaftoside
cpd07000	Nevadensin
cpd07001	Nobiletin
cpd07002	Norwogonin
cpd07003	Orientin
cpd07004	Oxyayanin A
cpd07005	Oxyayanin B
cpd07006	Pachypodol
cpd07007	Patuletin
cpd07008	Pedalitin
cpd07009	Pinoquercetin
cpd07010	Primetin
cpd07011	Quercetagetin
cpd07012	Adenocarpine
cpd07013	Alexine
cpd07014	Ammodendrine
cpd07015	Anatabine
cpd07016	Anibine
cpd07017	Arecaidine
cpd07018	Arecoline
cpd07019	Astrocasine
cpd07020	Astrophylline
cpd07021	Australine
cpd07022	Brunfelsamidine
cpd07023	Buchananine
cpd07024	Carpaine
cpd07025	Cassine
cpd07026	Codonopsine
cpd07027	gamma-Coniceine
cpd07028	Cryptophorine
cpd07029	Cucurbitine
cpd07030	DMJ
cpd07031	Dioscorine
cpd07032	DMDP
cpd07033	Fagomine
cpd07034	Funebrine
cpd07035	Fusaric acid
cpd07036	Gerrardine
cpd07037	Girgensonine
cpd07038	Guvacine
cpd07039	Harzianopyridone
cpd07040	3-Hydroxystachydrine
cpd07041	(-)-Hygroline
cpd07042	Isolobinine
cpd07043	Juliflorine
cpd07044	Lentiginosine
cpd07045	Lobelanidine
cpd07046	Lobelanine
cpd07047	Mearsine
cpd07048	(+)-N-Methylconiine
cpd07049	Myosmine
cpd07050	Nicotyrine
cpd07051	Nigrifactin
cpd07052	Nitramine
cpd07053	Picolinic acid
cpd07054	Pinidine
cpd07055	Piplartine
cpd07056	(+)-Prosopinine
cpd07057	Pseudoconhydrine
cpd07058	Ruspolinone
cpd07059	(-)-Santiaguine
cpd07060	(-)-Sedamine
cpd07061	prolb
cpd07062	Swainsonine
cpd07063	Trichostachine
cpd07064	Quercetin 3-(2G-xylosylrutinoside)
cpd07065	Rhamnetin
cpd07066	Robinetin
cpd07067	Robinin
cpd07068	Robustaflavone
cpd07069	Santin
cpd07070	Schaftoside
cpd07071	Sciadopitysin
cpd07072	Scullcapflavone II
cpd07073	Scutellarein
cpd07074	Sexangularetin
cpd07075	Sinensetin
cpd07076	Swertiajaponin
cpd07077	Tamarixetin
cpd07078	Tambulin
cpd07079	Tangeretin
cpd07080	Thymonin
cpd07081	Tricetin
cpd07082	Tricin
cpd07083	Velloquercetin
cpd07084	Vicenin-2
cpd07085	Violanthin
cpd07086	Wogonin
cpd07087	(-)-Acanthocarpan
cpd07088	Afrormosin
cpd07089	Anhydroglycinol
cpd07090	Betavulgarin
cpd07091	Bowdichione
cpd07092	Cajanin
cpd07093	Cajanol
cpd07094	Coumestrol
cpd07095	Cristacarpin
cpd07096	Cyclokievitone
cpd07097	Daidzein
cpd07098	Afzelechin-(4alpha->8)-afzelechin
cpd07099	Agrimoniin
cpd07100	Alnusiin
cpd07101	Casuarictin
cpd07102	Casuarinin
